ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
154	"AT2G02390"	"GSTZ1"	chr2	+	629517	629624	629538	629624	629296	629353	154	35,22,61	177,136,257	31,10,23	232,136,242	119	99	0.000181433798544	0.0125936401342	0.141,0.119,0.165	0.1,0.058,0.073	0.065
155	"AT5G64040"	"PSAN"	chr5	-	25628587	25628813	25628587	25628809	25628905	25629031	155	7968,6607,10116	18,20,28	14102,8480,16352	22,13,34	102	99	1	1.0	0.998,0.997,0.997	0.998,0.998,0.998	-0.001
157	"AT3G24870"	"EAF1B"	chr3	-	9074664	9076772	9074664	9076766	9077021	9077400	157	11,6,18	6,0,7	9,7,20	1,1,3	104	99	0.0883603659272	0.645940412835	0.636,1.0,0.71	0.895,0.87,0.864	-0.094
158	"AT3G24870"	"EAF1B"	chr3	-	9080848	9080906	9080848	9080903	9081022	9081103	158	2,2,7	2,1,3	6,0,13	1,1,3	101	99	0.430390584127	1.0	0.495,0.662,0.696	0.855,0.0,0.809	0.063
159	"AT1G66270"	"BGLU21"	chr1	-	24701799	24701887	24701799	24701881	24701977	24702055	159	285,157,417	0,1,0	326,155,368	0,0,0	104	99	1	1.0	1.0,0.993,1.0	1.0,1.0,1.0	-0.002
163	"AT2G40270"	"AT2G40270"	chr2	-	16823311	16823715	16823311	16823694	16824067	16824137	163	41,43,77	6,5,10	123,63,80	6,5,2	119	99	0.00683009648833	0.153979048923	0.85,0.877,0.865	0.945,0.913,0.971	-0.079
164	"AT1G60600"	"ABC4"	chr1	-	22326365	22326590	22326365	22326582	22326669	22326769	164	132,90,155	12,5,8	155,83,159	18,7,11	106	99	0.236283356872	1.0	0.911,0.944,0.948	0.889,0.917,0.931	0.022
165	"AT3G44540"	"FAR4"	chr3	+	16127380	16127508	16127435	16127508	16126967	16127237	165	92,76,126	2,1,1	89,65,112	1,2,4	153	99	0.179972089804	0.89312078954	0.967,0.98,0.988	0.983,0.955,0.948	0.016
166	"AT5G09410"	"CMTA1"	chr5	+	2923507	2923572	2923518	2923572	2923203	2923333	166	6,5,3	111,70,126	9,6,7	60,24,62	109	99	0.00100287437526	0.0408066125106	0.047,0.061,0.021	0.12,0.185,0.093	-0.09
167	"AT5G62950"	"AT5G62950"	chr5	-	25262224	25262495	25262224	25262488	25262597	25262750	167	58,51,83	0,0,0	102,73,85	1,0,0	105	99	1	1.0	1.0,1.0,1.0	0.99,1.0,1.0	0.003
168	"AT1G54217"	"AT1G54217"	chr1	-	20244703	20244824	20244703	20244821	20244995	20245059	168	3,5,5	34,16,20	2,0,7	15,10,31	101	99	0.545172658738	1.0	0.08,0.234,0.197	0.116,0.0,0.181	0.071
169	"AT5G53460"	"GLT1"	chr5	+	21709698	21709736	21709709	21709736	21709368	21709630	169	19,9,9	10,8,18	41,21,39	38,28,29	109	99	0.937639118413	1.0	0.633,0.505,0.312	0.495,0.405,0.55	-0.0
171	"AT2G34470"	"UREG"	chr2	-	14532063	14532267	14532063	14532264	14532358	14532505	171	2,3,1	118,116,188	11,4,9	182,116,223	101	99	0.00123634872823	0.0423003649902	0.016,0.025,0.005	0.056,0.033,0.038	-0.027
172	"AT5G08185"	"MIR162A"	chr5	-	2634771	2634875	2634771	2634872	2634973	2635046	172	4,1,0	1,6,2	19,8,12	12,11,12	101	99	0.132026487913	0.786848325936	0.797,0.14,0.0	0.608,0.416,0.495	-0.194
173	"AT5G08185"	"MIR162A"	chr5	-	2634771	2634875	2634771	2634872	2635133	2635226	173	2,1,4	0,3,0	17,12,18	14,6,12	101	99	0.0230989117852	0.335064645722	1.0,0.246,1.0	0.543,0.662,0.595	0.149
174	"AT5G08185"	"MIR162A"	chr5	-	2635133	2635226	2635133	2635215	2635321	2635438	174	0,1,4	1,5,1	29,16,33	11,4,9	109	99	0.0357972263875	0.410104146964	0.0,0.154,0.784	0.705,0.784,0.769	-0.44
175	"AT1G01060"	"LHY"	chr1	-	34400	35474	34400	35471	35566	35647	175	120,109,143	80,76,91	254,147,315	190,95,197	101	99	0.917566062195	1.0	0.595,0.584,0.606	0.567,0.603,0.61	0.002
176	"AT1G62790"	"AT1G62790"	chr1	+	23253383	23253743	23253386	23253743	23252895	23252943	176	185,131,270	30,31,48	223,148,253	36,34,46	101	99	0.994553343199	1.0	0.858,0.806,0.846	0.859,0.81,0.844	-0.001
177	"AT1G73490"	"AT1G73490"	chr1	-	27634184	27634292	27634184	27634289	27634521	27634598	177	22,26,47	110,69,120	38,21,28	113,77,136	101	99	0.411447475766	1.0	0.164,0.27,0.277	0.248,0.211,0.168	0.028
179	"AT1G34120"	"IP5P1"	chr1	+	12428879	12428988	12428882	12428988	12428612	12428803	179	29,26,22	3,0,2	30,19,35	2,0,3	101	99	0.947181405696	1.0	0.905,1.0,0.915	0.936,1.0,0.92	-0.012
180	"AT1G62800"	"ASP4"	chr1	-	23256617	23256701	23256617	23256695	23256952	23257014	180	73,74,124	3,11,12	83,64,93	12,7,5	104	99	0.867320120486	1.0	0.959,0.865,0.908	0.868,0.897,0.947	0.007
181	"AT1G52630"	"AT1G52630"	chr1	-	19607836	19607941	19607836	19607907	19608198	19608278	181	3,4,15	3,0,5	11,4,19	22,9,12	132	99	0.0292302080346	0.375210852602	0.429,1.0,0.692	0.273,0.25,0.543	0.352
182	"AT5G10630"	"AT5G10630"	chr5	+	3360756	3360921	3360759	3360921	3360551	3360663	182	41,38,69	0,0,0	41,26,58	0,0,3	101	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.95	0.017
183	"AT2G47650"	"UXS4"	chr2	-	19538609	19538996	19538609	19538978	19539063	19539156	183	0,1,0	327,248,403	0,0,0	314,228,455	116	99	1	1.0	0.0,0.003,0.0	0.0,0.0,0.0	0.001
185	"AT4G02760"	"AT4G02760"	chr4	-	1227479	1228236	1227479	1228011	1228662	1228941	185	5,1,10	59,40,91	7,3,3	22,9,25	198	99	0.0411929853377	0.445942410078	0.041,0.012,0.052	0.137,0.143,0.057	-0.077
187	"AT5G58370"	"AT5G58370"	chr5	+	23595538	23595672	23595561	23595672	23595422	23595458	187	0,0,0	61,51,75	0,0,1	49,44,63	121	99	1	1.0	0.0,0.0,0.0	0.0,0.0,0.013	-0.004
188	"AT1G29170"	"SCAR3"	chr1	-	10190529	10190646	10190529	10190632	10190746	10190839	188	64,37,49	0,0,0	71,34,87	2,0,2	112	99	0.515605974298	1.0	1.0,1.0,1.0	0.969,1.0,0.975	0.019
189	"AT5G66720"	"AT5G66720"	chr5	-	26639669	26639979	26639669	26639970	26640048	26640545	189	141,132,237	7,11,21	227,112,228	15,6,33	107	99	0.338894639548	1.0	0.949,0.917,0.913	0.933,0.945,0.865	0.012
190	"AT1G33050"	"AT1G33050"	chr1	-	11968588	11968744	11968588	11968675	11968970	11970511	190	47,32,71	2,0,8	98,37,81	3,2,1	167	99	0.120453753059	0.776801260636	0.933,1.0,0.84	0.951,0.916,0.98	-0.025
191	"AT5G15310"	"ATMYB16"	chr5	+	4975738	4976227	4975771	4976227	4975311	4975661	191	74,51,80	0,0,0	103,51,133	1,0,3	131	99	1	1.0	1.0,1.0,1.0	0.987,1.0,0.971	0.014
192	"AT1G25280"	"TULP10"	chr1	+	8865424	8865728	8865428	8865728	8864870	8865326	192	107,73,128	2,2,3	118,62,135	3,0,5	102	99	0.799465601712	1.0	0.981,0.973,0.976	0.974,1.0,0.963	-0.002
193	"AT4G17640"	"CKB2"	chr4	+	9826343	9826453	9826358	9826453	9825991	9826216	193	132,108,156	12,15,13	186,134,164	29,7,23	113	99	0.42797603642	1.0	0.906,0.863,0.913	0.849,0.944,0.862	0.009
194	"AT1G08920"	"SUGTL2"	chr1	+	2869514	2869595	2869535	2869595	2869377	2869440	194	1,1,0	75,55,119	1,0,0	90,39,81	119	99	1	1.0	0.011,0.015,0.0	0.009,0.0,0.0	0.006
195	"AT2G28560"	"RAD51B"	chr2	-	12237321	12237457	12237321	12237441	12237532	12237624	195	0,0,1	3,0,2	0,0,0	1,0,4	114	99	1	1.0	0.0,NA,0.303	0.0,NA,0.0	0.151
197	"AT3G59210"	"AT3G59210"	chr3	+	21889788	21890877	21889811	21890877	21889637	21889695	197	0,1,2	2,0,0	10,11,4	1,0,0	121	99	0.285837399274	1.0	0.0,1.0,1.0	0.891,1.0,1.0	-0.297
198	"AT3G59210"	"AT3G59210"	chr3	+	21889788	21890877	21889909	21890877	21889637	21889695	198	0,1,2	11,13,21	10,11,4	15,3,13	198	99	4.5583367243e-06	0.000896472889112	0.0,0.037,0.045	0.25,0.647,0.133	-0.316
199	"AT3G59210"	"AT3G59210"	chr3	+	21889811	21890877	21889909	21890877	21889637	21889695	199	2,0,0	11,13,21	1,0,0	15,3,13	196	99	1	1.0	0.084,0.0,0.0	0.033,0.0,0.0	0.017
200	"AT2G38995"	"AT2G38995"	chr2	+	16283820	16283918	16283823	16283918	16283314	16283381	200	4,4,4	23,30,34	9,3,7	50,26,65	101	99	0.887772623277	1.0	0.146,0.116,0.103	0.15,0.102,0.095	0.006
201	"AT4G23800"	"HMGB6"	chr4	+	12392066	12392152	12392084	12392152	12391807	12391978	201	308,250,368	12,7,8	256,204,387	7,7,7	116	99	0.564443460267	1.0	0.956,0.968,0.975	0.969,0.961,0.979	-0.003
202	"AT5G47690"	"AT5G47690"	chr5	+	19325221	19325311	19325224	19325311	19324534	19325134	202	156,125,218	44,41,74	185,115,213	66,35,65	101	99	0.91028803956	1.0	0.777,0.749,0.743	0.733,0.763,0.763	0.003
203	"AT5G47690"	"AT5G47690"	chr5	+	19326613	19326867	19326616	19326867	19326315	19326446	203	82,104,139	52,35,63	160,92,133	83,44,72	101	99	0.524462157729	1.0	0.607,0.744,0.684	0.654,0.672,0.644	0.022
204	"AT2G17410"	"ARID3"	chr2	+	7562896	7562979	7562912	7562979	7562762	7562829	204	1,0,0	98,57,124	0,0,2	110,74,99	114	99	1	1.0	0.009,0.0,0.0	0.0,0.0,0.017	-0.003
207	"AT2G36960"	"TKI1"	chr2	+	15525311	15525422	15525314	15525422	15524826	15525106	207	4,8,3	20,20,47	7,2,7	38,14,33	101	99	0.918674658884	1.0	0.164,0.282,0.059	0.153,0.123,0.172	0.019
208	"AT2G36960"	"TKI1"	chr2	+	15525522	15525677	15525528	15525677	15525314	15525422	208	25,33,37	0,0,0	38,21,41	0,0,1	104	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.975	0.008
209	"AT2G26980"	"CIPK3"	chr2	-	11515562	11515637	11515562	11515619	11515703	11515817	209	4,3,6	217,158,302	4,6,5	224,155,287	116	99	0.668120744373	1.0	0.015,0.016,0.017	0.015,0.032,0.015	-0.005
210	"AT2G29960"	"CYP19-4"	chr2	-	12769032	12769397	12769032	12769367	12769480	12769663	210	377,287,502	0,0,2	507,319,602	0,0,1	128	99	1	1.0	1.0,1.0,0.995	1.0,1.0,0.998	-0.001
211	"AT5G23430"	"AT5G23430"	chr5	-	7893670	7894139	7893670	7894136	7894223	7894292	211	34,16,55	0,0,3	27,26,37	3,1,3	101	99	0.0379202677348	0.418186130159	1.0,1.0,0.947	0.898,0.962,0.924	0.054
212	"AT2G38185"	"AT2G38185"	chr2	+	16001041	16001135	16001064	16001135	16000675	16000801	212	30,28,30	0,0,0	29,13,24	2,1,0	121	99	0.401044240594	1.0	1.0,1.0,1.0	0.922,0.914,1.0	0.055
215	"AT5G15020"	"SNL2"	chr5	-	4865492	4865576	4865492	4865571	4865716	4866031	215	28,23,52	27,32,27	51,10,54	36,9,31	103	99	0.353454205554	1.0	0.499,0.409,0.649	0.577,0.516,0.626	-0.054
216	"AT1G06960"	"AT1G06960"	chr1	+	2136414	2136587	2136449	2136587	2135851	2136002	216	57,46,68	3,0,2	60,35,81	6,6,5	133	99	0.00285073712218	0.0782295303296	0.934,1.0,0.962	0.882,0.813,0.923	0.093
219	"AT4G38360"	"LAZ1"	chr4	+	17969107	17969364	17969112	17969364	17968672	17968934	219	0,2,6	63,57,95	0,0,2	109,50,104	103	99	0.120906551238	0.776801260636	0.0,0.033,0.057	0.0,0.0,0.018	0.024
222	"AT1G09195"	"AT1G09195"	chr1	-	2967939	2968254	2967939	2968199	2968379	2968403	222	3,2,13	5,4,2	9,7,15	8,5,6	153	99	0.72618819045	1.0	0.28,0.244,0.808	0.421,0.475,0.618	-0.061
224	"AT1G09195"	"AT1G09195"	chr1	-	2967939	2968254	2967939	2968199	2968652	2968758	224	0,0,0	0,0,1	0,0,1	0,0,2	153	99	1	1.0	NA,NA,0.0	NA,NA,0.244	-0.244
225	"AT5G64080"	"AT5G64080"	chr5	-	25645262	25645629	25645262	25645617	25646000	25646027	225	154,97,137	27,30,40	138,78,155	26,12,50	110	99	0.645890650455	1.0	0.837,0.744,0.755	0.827,0.854,0.736	-0.027
226	"AT3G24560"	"RSY3"	chr3	+	8964625	8964812	8964635	8964812	8964394	8964555	226	0,0,0	1,7,13	1,0,1	13,6,18	108	99	1	1.0	0.0,0.0,0.0	0.066,0.0,0.048	-0.038
228	"AT2G43010"	"PIF4"	chr2	+	17888715	17889050	17888721	17889050	17888259	17888577	228	103,76,138	7,5,9	223,67,138	20,7,14	104	99	0.143601149443	0.80690169687	0.933,0.935,0.936	0.914,0.901,0.904	0.028
229	"AT3G59770"	"SAC9"	chr3	-	22082389	22082680	22082389	22082632	22082750	22082921	229	1,0,0	71,56,86	0,0,0	88,50,101	146	99	1	1.0	0.009,0.0,0.0	0.0,0.0,0.0	0.003
230	"AT1G53780"	"RPT1B"	chr1	-	20076129	20076205	20076129	20076202	20076306	20076433	230	9,14,23	27,30,35	22,11,21	34,25,50	101	99	0.949996373448	1.0	0.246,0.314,0.392	0.388,0.301,0.292	-0.01
231	"AT1G53780"	"RPT1B"	chr1	-	20077199	20077316	20077199	20077292	20077441	20077543	231	93,59,104	0,1,0	165,73,146	0,0,0	122	99	1	1.0	1.0,0.98,1.0	1.0,1.0,1.0	-0.007
232	"AT5G25040"	"AT5G25040"	chr5	+	8623852	8623970	8623860	8623970	8623371	8623755	232	2,4,2	0,0,0	4,2,2	1,0,2	106	99	0.532779876824	1.0	1.0,1.0,1.0	0.789,1.0,0.483	0.243
234	"AT5G32440"	"AT5G32440"	chr5	+	12078033	12078207	12078061	12078207	12077745	12077933	234	159,153,232	0,0,2	251,139,289	1,0,2	126	99	1	1.0	1.0,1.0,0.989	0.995,1.0,0.991	0.001
236	"AT1G77810"	"B3GALT7"	chr1	-	29262209	29262388	29262209	29262379	29262481	29262540	236	12,6,13	2,7,8	12,6,15	11,7,6	107	99	0.514181911269	1.0	0.847,0.442,0.601	0.502,0.442,0.698	0.083
237	"AT4G01280"	"RVE5"	chr4	+	536210	536336	536213	536336	535947	536112	237	31,17,12	47,29,54	21,19,21	46,23,51	101	99	0.659511932894	1.0	0.393,0.365,0.179	0.309,0.447,0.288	-0.036
238	"AT1G80640"	"AT1G80640"	chr1	+	30313912	30314002	30313916	30314002	30313717	30313833	238	55,64,92	2,2,5	117,47,124	5,1,6	102	99	0.872035143876	1.0	0.964,0.969,0.947	0.958,0.979,0.953	-0.003
240	"AT5G61410"	"RPE"	chr5	-	24683605	24683858	24683605	24683852	24684044	24684134	240	2480,1969,2850	323,264,356	3426,2598,4658	456,348,667	104	99	0.556720195648	1.0	0.88,0.877,0.884	0.877,0.877,0.869	0.006
241	"AT5G01430"	"AT5G01430"	chr5	-	177979	178041	177979	178035	178447	178623	241	86,74,94	0,0,0	111,56,122	1,2,0	104	99	1	1.0	1.0,1.0,1.0	0.991,0.964,1.0	0.015
242	"AT2G32640"	"AT2G32640"	chr2	-	13848409	13848507	13848409	13848443	13848608	13848676	242	51,61,94	43,50,48	83,59,118	89,65,91	162	99	0.0970807884963	0.677842191868	0.42,0.427,0.545	0.363,0.357,0.442	0.077
243	"AT4G26110"	"NAP1	chr4	+	13235009	13235879	13235430	13235879	13234714	13234904	243	454,332,530	4,2,12	458,318,567	7,3,6	198	99	0.844988577553	1.0	0.983,0.988,0.957	0.97,0.981,0.979	-0.001
244	"AT1G02090"	"CSN7"	chr1	-	387583	387672	387583	387655	388267	388406	244	151,99,137	22,23,38	135,99,154	33,11,33	115	99	0.643093880015	1.0	0.855,0.787,0.756	0.779,0.886,0.801	-0.023
245	"AT1G08220"	"AT1G08220"	chr1	-	2582796	2582865	2582796	2582860	2582997	2583038	245	6,8,12	19,19,35	14,4,12	30,13,43	103	99	0.898073742983	1.0	0.233,0.288,0.248	0.31,0.228,0.212	0.006
247	"AT3G54620"	"BZIP25"	chr3	-	20218483	20218609	20218483	20218536	20218713	20218789	247	169,157,277	0,8,8	303,167,270	4,2,10	171	99	0.63775407937	1.0	1.0,0.919,0.952	0.978,0.98,0.94	-0.009
248	"AT1G67140"	"SWEETIE"	chr1	-	25104758	25105196	25104758	25105193	25105293	25105497	248	6,5,4	37,36,63	8,6,10	49,28,58	101	99	0.145199686707	0.812017205281	0.137,0.12,0.059	0.138,0.174,0.145	-0.047
252	"AT3G15840"	"PIFI"	chr3	-	5357810	5357889	5357810	5357880	5357965	5358050	252	1438,1176,2167	9,6,11	1803,780,1847	6,0,7	107	99	1	1.0	0.993,0.995,0.995	0.996,1.0,0.996	-0.003
255	"AT3G13810"	"IDD11"	chr3	+	4544953	4545119	4544970	4545119	4544363	4544501	255	0,3,3	2,0,1	2,0,5	2,3,1	115	99	0.247369484098	1.0	0.0,1.0,0.721	0.463,0.0,0.811	0.149
256	"AT5G10320"	"AT5G10320"	chr5	-	3245895	3246032	3245895	3246029	3246155	3246237	256	3,2,12	5,7,9	12,5,9	14,4,27	101	99	0.841064275955	1.0	0.37,0.219,0.567	0.457,0.551,0.246	-0.033
258	"AT4G36360"	"BGAL3"	chr4	-	17176341	17176980	17176341	17176977	17177068	17177608	258	198,171,254	0,0,0	233,194,300	1,0,0	101	99	1	1.0	1.0,1.0,1.0	0.996,1.0,1.0	0.001
259	"AT2G43680"	"IQD14"	chr2	+	18109479	18110415	18109482	18110415	18109278	18109376	259	109,92,150	76,46,125	202,96,177	133,57,142	101	99	0.914914269442	1.0	0.584,0.662,0.54	0.598,0.623,0.55	0.005
260	"AT4G33625"	"AT4G33625"	chr4	-	16152925	16153185	16152925	16153182	16153264	16153345	260	184,131,230	2,0,0	261,150,229	1,0,0	101	99	1	1.0	0.989,1.0,1.0	0.996,1.0,1.0	-0.002
261	"AT3G47910"	"AT3G47910"	chr3	-	17677229	17677430	17677229	17677427	17677516	17677643	261	68,44,85	25,34,35	62,43,73	31,14,42	101	99	0.961492584514	1.0	0.727,0.559,0.704	0.662,0.751,0.63	-0.018
262	"AT1G79870"	"HPR2"	chr1	+	30045332	30046027	30045366	30046027	30044745	30045193	262	10,14,23	3,2,3	10,12,18	1,0,3	132	99	0.153032469885	0.836010715113	0.714,0.84,0.852	0.882,1.0,0.818	-0.098
263	"AT1G79870"	"HPR2"	chr1	+	30045332	30046027	30045366	30046027	30044745	30045216	263	185,126,219	0,0,1	290,167,331	1,1,1	132	99	1	1.0	1.0,1.0,0.994	0.995,0.992,0.996	0.004
264	"AT1G08450"	"CRT3"	chr1	-	2670158	2670417	2670158	2670255	2670606	2670799	264	149,84,211	2,0,0	268,145,236	2,1,3	198	99	0.567542183804	1.0	0.974,1.0,1.0	0.985,0.986,0.975	0.009
265	"AT2G32000"	"AT2G32000"	chr2	-	13620663	13620757	13620663	13620752	13621014	13621118	265	22,27,42	11,7,16	38,14,43	15,9,13	103	99	0.831828536112	1.0	0.658,0.788,0.716	0.709,0.599,0.761	0.031
267	"AT1G79480"	"AT1G79480"	chr1	-	29898016	29899099	29898016	29899096	29899188	29899604	267	8,1,7	0,1,2	3,0,3	1,0,1	101	99	1	1.0	1.0,0.495,0.774	0.746,NA,0.746	0.01
268	"AT4G17620"	"AT4G17620"	chr4	+	9824575	9824639	9824579	9824639	9824425	9824510	268	111,77,114	0,0,1	78,49,113	0,0,0	102	99	1	1.0	1.0,1.0,0.991	1.0,1.0,1.0	-0.003
269	"AT3G04600"	"AT3G04600"	chr3	+	1244816	1244897	1244820	1244897	1244653	1244750	269	5,1,5	0,0,1	2,4,9	0,0,1	102	99	1	1.0	1.0,1.0,0.829	1.0,1.0,0.897	-0.023
270	"AT2G35520"	"DAD2"	chr2	+	14922188	14922279	14922191	14922279	14921763	14921811	270	1,2,2	79,70,102	3,2,7	118,83,90	101	99	0.0690472655002	0.613117690997	0.012,0.027,0.019	0.024,0.023,0.071	-0.02
271	"AT3G10915"	"RTNLB16"	chr3	-	3416444	3416517	3416444	3416514	3416617	3416759	271	0,0,0	97,59,101	3,2,2	106,93,148	101	99	0.643866971161	1.0	0.0,0.0,0.0	0.027,0.021,0.013	-0.02
272	"AT1G67660"	"AT1G67660"	chr1	+	25364104	25365229	25364117	25365229	25363534	25363689	272	80,65,86	3,6,4	84,33,75	7,5,2	111	99	0.553733219965	1.0	0.96,0.906,0.95	0.915,0.855,0.971	0.025
273	"AT1G20020"	"LFNR2"	chr1	+	6943581	6943715	6943584	6943715	6943227	6943483	273	3572,3198,5410	0,0,4	4639,2364,5604	6,0,0	101	99	1	1.0	1.0,1.0,0.999	0.999,1.0,1.0	0.0
275	"AT4G28640"	"IAA11"	chr4	+	14143738	14143969	14143743	14143969	14143586	14143648	275	46,28,60	2,0,0	74,50,96	3,1,3	103	99	0.21297598658	0.966583323709	0.957,1.0,1.0	0.96,0.98,0.969	0.016
276	"AT1G22700"	"AT1G22700"	chr1	-	8029085	8029399	8029085	8029384	8029487	8029524	276	1,3,0	270,231,307	8,1,3	401,235,381	113	99	1	1.0	0.003,0.011,0.0	0.017,0.004,0.007	-0.005
277	"AT1G22700"	"AT1G22700"	chr1	-	8029487	8029528	8029487	8029524	8029755	8029971	277	33,27,49	237,205,312	50,21,33	381,217,369	102	99	0.0778074104616	0.64276397827	0.119,0.113,0.132	0.113,0.086,0.08	0.028
278	"AT3G11945"	"HST"	chr3	-	3782140	3782265	3782140	3782253	3782673	3782954	278	157,173,212	0,0,0	362,174,391	1,1,3	110	99	1	1.0	1.0,1.0,1.0	0.997,0.994,0.992	0.006
279	"AT3G59060"	"PIF5"	chr3	-	21829824	21829913	21829824	21829902	21830181	21830507	279	9,13,11	52,66,84	35,9,18	197,54,179	109	99	0.745469512473	1.0	0.136,0.152,0.106	0.139,0.131,0.084	0.013
280	"AT1G23950"	"AT1G23950"	chr1	-	8470134	8470221	8470134	8470215	8470346	8470602	280	6,5,8	4,2,5	12,2,11	3,1,1	104	99	0.0356454957913	0.410104146964	0.588,0.704,0.604	0.792,0.656,0.913	-0.155
281	"AT1G23950"	"AT1G23950"	chr1	-	8470134	8470221	8470134	8470215	8470351	8470602	281	161,140,197	0,0,0	175,96,160	1,0,0	104	99	1	1.0	1.0,1.0,1.0	0.994,1.0,1.0	0.002
282	"AT1G23950"	"AT1G23950"	chr1	-	8470351	8470602	8470351	8470512	8470683	8470897	282	72,45,93	4,2,1	85,48,82	1,1,2	188	99	0.209732017717	0.955535833614	0.905,0.922,0.98	0.978,0.962,0.956	-0.03
283	"AT1G23950"	"AT1G23950"	chr1	-	8470351	8470602	8470351	8470512	8470698	8470897	283	20,12,24	3,1,1	16,8,15	0,1,1	188	99	0.0426059282678	0.45292788609	0.778,0.863,0.927	1.0,0.808,0.888	-0.043
284	"AT4G12460"	"ORP2B"	chr4	+	7393841	7394176	7393848	7394176	7393488	7393585	284	49,46,59	10,9,16	46,28,62	10,8,11	105	99	0.811595775734	1.0	0.822,0.828,0.777	0.813,0.767,0.842	0.002
285	"AT4G12460"	"ORP2B"	chr4	+	7395674	7395788	7395680	7395788	7395341	7395551	285	54,61,89	6,3,3	78,46,81	8,2,4	104	99	0.702441886995	1.0	0.895,0.951,0.966	0.903,0.956,0.951	0.001
287	"AT5G52660"	"RVE6"	chr5	-	21360000	21360108	21360000	21360105	21360219	21360387	287	12,21,22	10,10,16	38,15,26	21,12,24	101	99	0.715495309358	1.0	0.54,0.673,0.574	0.639,0.551,0.515	0.027
288	"AT4G33950"	"SRK2E"	chr4	+	16272768	16272920	16272845	16272920	16271972	16272526	288	0,2,2	4,2,6	1,0,1	10,5,7	175	99	0.586207179885	1.0	0.0,0.361,0.159	0.054,0.0,0.075	0.13
290	"AT2G03060"	"AGL30"	chr2	+	901598	901798	901612	901798	901142	901317	290	1,1,3	7,0,8	4,2,1	8,7,6	112	99	0.813154496104	1.0	0.112,1.0,0.249	0.307,0.202,0.128	0.241
291	"AT1G32230"	"RCD1"	chr1	+	11615401	11615560	11615404	11615560	11615231	11615311	291	223,125,217	451,256,462	152,89,172	371,216,374	101	99	0.282764095443	1.0	0.326,0.324,0.315	0.287,0.288,0.311	0.026
292	"AT2G32700"	"LUH"	chr2	+	13867211	13867266	13867214	13867266	13867036	13867128	292	294,214,322	103,102,165	138,46,121	59,22,57	101	99	0.94754083712	1.0	0.737,0.673,0.657	0.696,0.672,0.675	0.008
293	"AT2G32700"	"LUH"	chr2	+	13870116	13870261	13870122	13870261	13869710	13869938	293	289,189,343	299,230,349	95,65,134	143,74,149	104	99	0.249713506393	1.0	0.479,0.439,0.483	0.387,0.455,0.461	0.033
294	"AT2G38130"	"MAK3"	chr2	-	15979965	15980234	15979965	15980177	15980469	15980503	294	66,44,80	32,21,37	75,47,93	54,25,43	155	99	0.361926518799	1.0	0.568,0.572,0.58	0.47,0.546,0.58	0.041
295	"AT1G37150"	"HCS2"	chr1	-	14175169	14175246	14175169	14175218	14175329	14175396	295	0,0,0	3,1,0	0,1,0	3,0,5	126	99	1	1.0	0.0,0.0,NA	0.0,1.0,0.0	-0.333
296	"AT1G37150"	"HCS2"	chr1	-	14176682	14176754	14176682	14176744	14176826	14177100	296	0,1,0	0,4,1	0,1,1	2,1,3	108	99	1	1.0	NA,0.186,0.0	0.0,0.478,0.234	-0.144
297	"AT2G16710"	"AT2G16710"	chr2	+	7249910	7250291	7249915	7250291	7249712	7249830	297	102,84,122	8,1,8	152,63,133	2,2,6	103	99	0.0952857227347	0.669268766827	0.925,0.988,0.936	0.986,0.968,0.955	-0.02
298	"AT3G23600"	"AT3G23600"	chr3	+	8474989	8475079	8474998	8475079	8474804	8474895	298	823,680,976	1,0,1	1226,758,1298	2,0,1	107	99	1	1.0	0.999,1.0,0.999	0.998,1.0,0.999	0.0
299	"AT2G18240"	"AT2G18240"	chr2	+	7936395	7936721	7936398	7936721	7936050	7936285	299	65,50,81	1,0,0	85,62,81	3,1,2	101	99	0.726075588458	1.0	0.985,1.0,1.0	0.965,0.984,0.975	0.02
300	"AT1G76405"	"OEP21B"	chr1	+	28662957	28663110	28662967	28663110	28662786	28662861	300	95,54,138	1,1,0	94,62,124	2,0,0	108	99	1	1.0	0.989,0.98,1.0	0.977,1.0,1.0	-0.003
302	"AT5G07360"	"AT5G07360"	chr5	-	2328029	2328166	2328029	2328145	2328272	2328427	302	50,40,82	2,1,5	75,46,112	2,0,3	119	99	0.139646688308	0.798153626114	0.954,0.971,0.932	0.969,1.0,0.969	-0.027
303	"AT1G71240"	"AT1G71240"	chr1	+	26856086	26856237	26856089	26856237	26855766	26855998	303	8,3,9	15,10,21	9,3,4	32,17,38	101	99	0.0304450064473	0.382181995828	0.343,0.227,0.296	0.216,0.147,0.094	0.136
304	"AT2G39000"	"AT2G39000"	chr2	-	16286338	16286764	16286338	16286760	16286995	16287392	304	2,5,9	80,72,113	11,11,8	217,102,172	102	99	0.74581419881	1.0	0.024,0.063,0.072	0.047,0.095,0.043	-0.009
