ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
356	"AT4G24770"	"CP31A"	chr4	-	12766994	12767096	12766385	12766667	12767412	12768040
357	"AT5G35970"	"AT5G35970"	chr5	-	14119520	14119678	14118875	14119302	14119824	14119993
358	"AT5G63000"	"AT5G63000"	chr5	-	25280591	25280847	25280398	25280476	25281035	25281140
360	"AT3G43790"	"ZIFL2"	chr3	+	15655920	15656023	15655787	15655848	15656115	15656218
361	"AT3G43790"	"ZIFL2"	chr3	+	15658065	15658173	15657768	15657854	15658246	15658291
362	"AT2G38280"	"AMPD"	chr2	-	16037249	16037301	16037003	16037131	16037378	16037557
363	"AT5G45190"	"CYCT1-5"	chr5	-	18279996	18280071	18279521	18279656	18280506	18280765
364	"AT5G45190"	"CYCT1-5"	chr5	-	18279996	18280078	18279521	18279656	18280506	18280765
365	"AT5G45190"	"CYCT1-5"	chr5	-	18280506	18280765	18279521	18279656	18281717	18281875
367	"AT3G48120"	"AT3G48120"	chr3	+	17773075	17773127	17772056	17772700	17773842	17773929
368	"AT5G46600"	"ALMT13"	chr5	-	18908905	18909036	18908579	18908723	18909161	18909434
369	"AT5G57230"	"AT5G57230"	chr5	+	23190571	23190627	23189993	23190070	23190708	23190828
370	"AT2G24010"	"scpl23"	chr2	+	10215411	10215456	10214713	10214870	10215893	10216001
371	"AT2G21410"	"VHA-A2"	chr2	+	9163136	9163259	9163005	9163050	9163350	9163458
372	"AT2G21410"	"VHA-A2"	chr2	+	9166403	9166564	9166053	9166207	9166656	9166863
373	"AT1G76280"	"AT1G76280"	chr1	-	28619986	28620160	28619376	28619604	28620705	28621149
375	"AT1G31190"	"IMPL1"	chr1	+	11145343	11145411	11144771	11145160	11145521	11145655
376	"AT1G31190"	"IMPL1"	chr1	+	11145753	11145842	11145521	11145655	11145942	11146000
377	"AT2G26360"	"AT2G26360"	chr2	-	11222320	11222399	11222000	11222234	11222480	11222599
378	"AT5G40670"	"AT5G40670"	chr5	+	16286177	16286310	16285710	16286086	16286589	16286679
379	"AT5G12130"	"PDE149"	chr5	+	3920831	3920888	3920656	3920737	3920980	3921062
381	"AT2G36850"	"CALS10"	chr2	-	15464328	15464389	15463981	15464063	15464736	15464789
382	"AT1G10290"	"DRP2A"	chr1	+	3372031	3372093	3371594	3371687	3372263	3372381
383	"AT2G17900"	"ASHR1"	chr2	-	7775191	7775296	7775009	7775100	7775385	7775467
384	"AT5G28060"	"RPS24B"	chr5	-	10070155	10070326	10069917	10070004	10070435	10070477
385	"AT5G28060"	"RPS24B"	chr5	-	10070435	10070477	10069917	10070004	10070720	10070899
386	"AT2G26310"	"FAP2"	chr2	+	11202607	11202683	11202245	11202480	11202768	11202871
389	"AT3G06670"	"AT3G06670"	chr3	-	2109598	2109667	2109437	2109515	2109946	2110014
391	"AT3G26085"	"AT3G26085"	chr3	+	9531001	9531042	9530768	9530911	9531129	9531384
392	"AT1G10130"	"ECA3"	chr1	+	3313227	3313273	3312920	3312995	3313603	3313663
393	"AT1G10130"	"ECA3"	chr1	+	3315073	3315175	3314743	3314797	3315545	3315604
394	"AT1G10130"	"ECA3"	chr1	+	3320782	3320868	3320566	3320621	3320984	3321133
395	"AT1G35190"	"AT1G35190"	chr1	+	12892001	12892058	12891812	12891871	12892149	12892195
396	"AT4G31150"	"AT4G31150"	chr4	-	15144868	15144908	15144719	15144784	15145018	15145081
397	"AT2G40270"	"AT2G40270"	chr2	-	16824067	16824137	16823311	16823715	16824245	16824461
400	"AT3G15410"	"AT3G15410"	chr3	+	5205534	5205595	5205330	5205421	5205699	5205767
401	"AT3G15750"	"AT3G15750"	chr3	+	5335494	5335589	5335225	5335285	5335664	5335786
402	"AT2G41630"	"TFIIB1"	chr2	-	17356626	17356651	17356388	17356518	17357047	17357598
403	"AT1G12350"	"PPCS1"	chr1	+	4199444	4199530	4199299	4199344	4199632	4199685
404	"AT5G09410"	"CMTA1"	chr5	+	2922613	2922702	2922358	2922474	2923043	2923086
408	"AT5G05010"	"AT5G05010"	chr5	+	1477082	1477139	1476582	1476678	1477268	1477308
409	"AT5G05010"	"AT5G05010"	chr5	+	1479408	1479471	1479139	1479293	1479565	1479662
410	"AT1G67550"	"URE"	chr1	+	25313227	25313273	25313059	25313133	25313352	25313458
411	"AT1G47330"	"CBSDUF7"	chr1	+	17351602	17351686	17351442	17351519	17351778	17351892
412	"AT3G04920"	"RPS24A"	chr3	+	1361359	1361401	1360881	1361060	1361494	1361665
413	"AT2G23390"	"AT2G23390"	chr2	-	9961620	9961671	9961351	9961404	9961880	9961947
414	"AT4G30060"	"AT4G30060"	chr4	-	14689978	14690041	14689775	14689898	14690124	14690205
415	"AT1G67148"	"AT1G67148"	chr1	+	25121452	25121481	25121234	25121327	25121595	25121898
418	"AT4G34600"	"AT4G34600"	chr4	+	16529639	16529686	16529224	16529364	16529838	16530199
419	"AT5G53470"	"ACBP1"	chr5	+	21711565	21711654	21711340	21711443	21711857	21711949
420	"AT4G16280"	"FCA"	chr4	-	9207589	9207622	9207340	9207406	9207791	9207824
421	"AT5G08185"	"MIR162A"	chr5	-	2634973	2635041	2634771	2634872	2635133	2635215
422	"AT5G08185"	"MIR162A"	chr5	-	2634973	2635046	2634771	2634872	2635321	2635436
423	"AT5G08185"	"MIR162A"	chr5	-	2635133	2635215	2634771	2634872	2635321	2635438
424	"AT5G08185"	"MIR162A"	chr5	-	2635133	2635226	2634771	2634872	2635321	2635436
425	"AT1G01060"	"LHY"	chr1	-	37372	37398	37022	37203	37568	37757
426	"AT1G73490"	"AT1G73490"	chr1	-	27634521	27634598	27634184	27634289	27634693	27634742
427	"AT1G73490"	"AT1G73490"	chr1	-	27634521	27634598	27634184	27634292	27634693	27634742
428	"AT4G33540"	"AT4G33540"	chr4	+	16132279	16132371	16131946	16132054	16132524	16132599
430	"AT1G58590"	"AT1G58590"	chr1	-	21743482	21743609	21743158	21743298	21743756	21743891
431	"AT3G03310"	"LCAT3"	chr3	-	781022	781114	780633	780761	781268	781580
432	"AT1G62800"	"ASP4"	chr1	-	23254926	23255021	23254691	23254812	23255114	23255236
433	"AT1G62800"	"ASP4"	chr1	-	23255114	23255236	23254691	23254812	23255486	23255624
434	"AT1G62800"	"ASP4"	chr1	-	23256435	23256535	23256114	23256235	23256952	23257014
435	"AT1G62800"	"ASP4"	chr1	-	23256617	23256695	23256435	23256535	23256952	23257014
436	"AT1G62800"	"ASP4"	chr1	-	23256617	23256701	23256435	23256535	23256952	23257014
437	"AT1G62800"	"ASP4"	chr1	-	23256952	23257014	23256435	23256535	23257135	23257207
438	"AT1G61140"	"EDA16"	chr1	-	22540147	22540217	22539749	22540040	22540463	22540850
439	"AT3G25980"	"MAD2"	chr3	+	9503395	9503411	9503055	9503307	9503512	9503643
441	"AT4G09020"	"ISA3"	chr4	+	5787861	5787941	5787685	5787758	5788023	5788128
442	"AT5G10630"	"AT5G10630"	chr5	+	3361498	3361576	3360756	3360921	3361935	3362324
443	"AT4G02760"	"AT4G02760"	chr4	-	1226580	1226691	1226311	1226412	1226885	1226987
444	"AT4G02760"	"AT4G02760"	chr4	-	1226885	1226987	1226580	1226691	1227080	1227256
445	"AT4G02760"	"AT4G02760"	chr4	-	1227080	1227256	1226580	1226691	1228662	1228941
446	"AT4G02760"	"AT4G02760"	chr4	-	1227479	1228011	1227080	1227256	1228662	1228941
447	"AT4G02760"	"AT4G02760"	chr4	-	1227479	1228236	1227080	1227256	1228662	1228941
448	"AT5G19690"	"STT3A"	chr5	+	6656821	6656965	6656475	6656712	6657093	6657280
449	"AT5G19690"	"STT3A"	chr5	+	6657575	6657655	6657360	6657458	6657726	6657814
451	"AT1G29170"	"SCAR3"	chr1	-	10190963	10193142	10190529	10190839	10193220	10193288
452	"AT1G75340"	"CG1"	chr1	-	28269962	28270055	28269770	28269856	28270155	28270233
455	"AT3G47700"	"MAG2"	chr3	-	17585747	17585848	17583600	17585662	17586034	17586136
456	"AT1G51130"	"NSE4A"	chr1	-	18941167	18941248	18940764	18941017	18941337	18941704
457	"AT3G02875"	"ILR1"	chr3	+	632446	632572	631912	632352	632820	633135
458	"AT1G51500"	"ABCG12"	chr1	-	19100428	19100508	19099880	19100345	19100743	19101080
459	"AT4G32570"	"TIFY8"	chr4	-	15717243	15717500	15717068	15717165	15717592	15717762
460	"AT4G24940"	"SAE1A"	chr4	+	12824688	12824768	12824415	12824611	12824861	12824978
461	"AT3G28100"	"AT3G28100"	chr3	+	10458769	10459016	10456624	10456738	10460213	10460375
462	"AT3G28100"	"AT3G28100"	chr3	+	10460213	10460375	10458769	10459016	10460453	10460602
463	"AT2G04235"	"AT2G04235"	chr2	+	1452706	1452744	1452551	1452632	1452826	1452914
464	"AT1G64300"	"AT1G64300"	chr1	+	23863286	23863402	23863094	23863216	23863507	23865499
465	"AT1G64300"	"AT1G64300"	chr1	+	23863290	23863402	23863065	23863216	23863507	23865499
466	"AT5G66180"	"AT5G66180"	chr5	+	26449139	26449284	26448937	26449064	26449367	26449458
468	"AT4G02860"	"AT4G02860"	chr4	-	1269143	1269227	1268712	1269059	1269330	1269492
469	"AT2G38995"	"AT2G38995"	chr2	+	16282630	16283200	16282119	16282354	16283314	16283381
470	"AT5G10070"	"AT5G10070"	chr5	-	3149126	3149198	3148900	3149022	3149297	3149388
471	"AT5G18920"	"AT5G18920"	chr5	+	6310319	6310365	6310063	6310235	6310576	6310846
472	"AT1G50200"	"ALATS"	chr1	-	18595687	18595817	18595339	18595436	18596207	18596360
473	"AT2G44920"	"AT2G44920"	chr2	+	18526277	18526338	18526083	18526165	18526450	18526827
475	"AT1G64710"	"AT1G64710"	chr1	+	24045018	24045068	24044770	24044937	24045140	24045472
476	"AT1G53660"	"AT1G53660"	chr1	+	20034850	20034963	20034729	20034764	20035039	20035301
477	"AT5G10100"	"TPPI"	chr5	+	3159817	3159888	3159494	3159564	3159996	3160089
478	"AT3G15110"	"AT3G15110"	chr3	-	5085088	5085310	5084687	5084713	5085475	5085843
479	"AT5G47690"	"AT5G47690"	chr5	+	19322567	19322627	19322314	19322464	19322759	19322896
480	"AT5G47690"	"AT5G47690"	chr5	+	19324373	19324460	19324068	19324215	19324534	19325134
483	"AT1G60860"	"AGD2"	chr1	-	22404915	22405011	22404765	22404807	22405289	22405355
484	"AT1G60860"	"AGD2"	chr1	-	22405102	22405150	22404915	22405011	22405289	22405355
485	"AT1G60860"	"AGD2"	chr1	-	22407017	22407118	22406382	22406453	22407427	22407504
486	"AT1G26520"	"AT1G26520"	chr1	-	9163585	9163667	9163245	9163503	9163747	9163858
487	"AT3G26720"	"AT3G26720"	chr3	+	9817000	9817084	9816580	9816910	9817154	9817243
488	"AT2G02500"	"ISPD"	chr2	-	672447	672503	672164	672244	672597	672669
489	"AT4G04620"	"ATG8B"	chr4	-	2329889	2329943	2329401	2329457	2330059	2330136
490	"AT4G04620"	"ATG8B"	chr4	-	2329889	2329974	2329401	2329457	2330059	2330200
492	"AT3G51340"	"AT3G51340"	chr3	-	19058204	19058340	19057890	19057964	19058466	19058697
493	"AT3G59540"	"RPL38B"	chr3	-	21996223	21996407	21995676	21995919	21996739	21996836
494	"AT1G54440"	"AT1G54440"	chr1	+	20324330	20324414	20324088	20324247	20324732	20324812
495	"AT1G54440"	"AT1G54440"	chr1	+	20325886	20325932	20325597	20325680	20326024	20326112
496	"AT4G16110"	"ARR2"	chr4	+	9113613	9113766	9112685	9113138	9113850	9114255
498	"AT4G38510"	"VHA-B2"	chr4	-	18012259	18012342	18011754	18011802	18012740	18012891
503	"AT2G29960"	"CYP19-4"	chr2	-	12769885	12769909	12769480	12769663	12770014	12770062
504	"AT3G27240"	"CYC11"	chr3	-	10058310	10058399	10057757	10057969	10058610	10058716
505	"AT3G62080"	"AT3G62080"	chr3	+	22987505	22987636	22987078	22987261	22987789	22987958
506	"AT3G21430"	"ALY3"	chr3	-	7549982	7550340	7549278	7549356	7550569	7550829
507	"AT3G21430"	"ALY3"	chr3	-	7551237	7551418	7550569	7550829	7551852	7551930
510	"AT5G07100"	"WRKY26"	chr5	+	2204607	2204733	2204247	2204465	2204812	2205165
511	"AT1G69410"	"ELF5A-3"	chr1	+	26089866	26089923	26089655	26089778	26090017	26090386
512	"AT2G23890"	"AT2G23890"	chr2	+	10172306	10172404	10172010	10172121	10172512	10172636
513	"AT5G14200"	"IMDH3"	chr5	+	4577183	4577270	4576941	4577106	4577348	4577465
514	"AT3G47120"	"AT3G47120"	chr3	-	17351885	17352035	17351140	17351771	17352125	17352313
515	"AT2G30800"	"HVT1"	chr2	-	13123656	13123746	13122568	13123573	13124234	13124268
516	"AT3G29185"	"AT3G29185"	chr3	-	11156793	11156888	11155953	11156304	11156973	11157207
517	"AT5G19330"	"ARIA"	chr5	-	6508971	6509006	6508732	6508797	6509132	6509196
518	"AT5G19330"	"ARIA"	chr5	-	6508971	6509051	6508732	6508797	6509132	6509196
520	"AT2G46340"	"SPA1"	chr2	-	19025417	19026879	19024958	19025116	19027161	19027413
521	"AT5G23630"	"PDR2"	chr5	-	7966399	7966472	7966135	7966308	7966713	7966916
522	"AT1G23060"	"AT1G23060"	chr1	-	8172697	8172747	8171618	8172184	8172843	8172992
524	"AT2G18880"	"VIL3"	chr2	+	8175286	8175362	8173869	8173924	8176326	8176404
525	"AT3G54760"	"AT3G54760"	chr3	-	20269641	20272046	20269079	20269351	20272226	20272457
526	"AT5G22320"	"AT5G22320"	chr5	-	7389976	7390069	7389747	7389829	7390327	7390485
527	"AT5G22320"	"AT5G22320"	chr5	-	7390175	7390247	7389976	7390069	7390327	7390485
529	"AT5G66540"	"AT5G66540"	chr5	-	26558271	26558359	26558077	26558188	26558479	26558535
530	"AT3G01690"	"AT3G01690"	chr3	+	257787	257835	257456	257693	257917	258547
531	"AT4G35810"	"AT4G35810"	chr4	+	16969793	16969923	16969631	16969729	16970010	16970198
533	"AT4G38360"	"LAZ1"	chr4	+	17967933	17968042	17967620	17967677	17968182	17968367
535	"AT1G54340"	"ICDH"	chr1	+	20285656	20285691	20285372	20285488	20285796	20285939
536	"AT2G24120"	"RPOT3"	chr2	-	10251289	10251340	10251125	10251196	10251586	10252003
537	"AT5G63890"	"HISN8"	chr5	-	25567735	25567845	25567600	25567653	25568028	25568206
538	"AT2G26080"	"GLDP2"	chr2	-	11111959	11112037	11111766	11111867	11112142	11112388
541	"AT2G39010"	"PIP2-6"	chr2	+	16292372	16292668	16291476	16291867	16293398	16293539
542	"AT1G09195"	"AT1G09195"	chr1	-	2968379	2968403	2967939	2968199	2968474	2968536
543	"AT1G09195"	"AT1G09195"	chr1	-	2968379	2968403	2967939	2968199	2968652	2968758
544	"AT1G09195"	"AT1G09195"	chr1	-	2968379	2968403	2967939	2968254	2968474	2968536
545	"AT1G09195"	"AT1G09195"	chr1	-	2968379	2968403	2967939	2968254	2968652	2968758
546	"AT1G09195"	"AT1G09195"	chr1	-	2968474	2968536	2967939	2968199	2968652	2968758
547	"AT1G09195"	"AT1G09195"	chr1	-	2968474	2968536	2967939	2968254	2968652	2968758
548	"AT1G09195"	"AT1G09195"	chr1	-	2968474	2968536	2968379	2968403	2968652	2968758
549	"AT1G09195"	"AT1G09195"	chr1	-	2968652	2968758	2968474	2968536	2968969	2969077
550	"AT3G16320"	"CDC27A"	chr3	+	5530299	5530409	5530125	5530198	5530548	5530595
551	"AT3G16320"	"CDC27A"	chr3	+	5531439	5531568	5530986	5531276	5531793	5531971
552	"AT5G12420"	"AT5G12420"	chr5	-	4025574	4025641	4025322	4025435	4025726	4026311
553	"AT5G64080"	"AT5G64080"	chr5	-	25646000	25646027	25645262	25645617	25646271	25646728
554	"AT5G64080"	"AT5G64080"	chr5	-	25646000	25646027	25645262	25645629	25646271	25646728
555	"AT3G24560"	"RSY3"	chr3	+	8964126	8964321	8963769	8964049	8964394	8964555
557	"AT4G27080"	"PDIL5-4"	chr4	+	13590135	13590193	13589891	13589986	13590500	13590685
558	"AT4G27080"	"PDIL5-4"	chr4	+	13591937	13591994	13591341	13591416	13592101	13592168
560	"AT1G09100"	"RPT5B"	chr1	-	2937152	2937272	2936831	2936972	2937353	2937441
561	"AT5G23150"	"HUA2"	chr5	+	7786691	7786768	7785834	7786283	7786991	7788719
562	"AT2G43010"	"PIF4"	chr2	+	17888113	17888179	17887904	17887985	17888259	17888577
564	"AT1G04600"	"XI-A"	chr1	+	1266551	1266612	1266313	1266423	1266814	1266992
565	"AT2G28305"	"LOG1"	chr2	+	12083487	12083558	12083284	12083384	12083985	12084129
566	"AT4G11860"	"AT4G11860"	chr4	-	7137692	7137811	7137496	7137603	7138162	7138503
567	"AT1G53780"	"RPT1B"	chr1	-	20075939	20076031	20075784	20075862	20076129	20076202
568	"AT1G53780"	"RPT1B"	chr1	-	20077044	20077095	20076660	20076975	20077199	20077292
569	"AT5G25040"	"AT5G25040"	chr5	+	8622625	8622885	8621953	8622551	8622961	8623057
570	"AT5G22760"	"AT5G22760"	chr5	+	7576041	7576070	7575478	7575948	7576174	7576657
571	"AT4G25100"	"FSD1"	chr4	-	12884835	12884859	12884299	12884747	12884955	12884982
574	"AT5G19221"	"AT5G19221"	chr5	+	6465276	6465332	6464724	6464796	6465624	6466151
575	"AT5G19221"	"AT5G19221"	chr5	+	6465419	6465508	6465276	6465332	6465624	6466151
576	"AT1G43900"	"AT1G43900"	chr1	+	16654463	16654606	16654029	16654379	16654686	16654785
577	"AT1G43900"	"AT1G43900"	chr1	+	16654686	16654785	16654029	16654379	16654869	16655028
578	"AT2G40110"	"AT2G40110"	chr2	+	16748829	16748873	16747939	16748254	16748947	16749056
579	"AT5G27550"	"AT5G27550"	chr5	-	9730378	9730478	9730016	9730280	9730650	9730760
581	"AT4G32360"	"MFDR"	chr4	+	15622202	15622256	15621970	15622084	15622382	15622499
582	"AT4G32360"	"MFDR"	chr4	+	15622382	15622499	15622202	15622256	15622643	15622753
583	"AT4G32360"	"MFDR"	chr4	+	15622382	15622499	15622202	15622256	15622854	15622928
584	"AT4G32360"	"MFDR"	chr4	+	15622643	15622753	15622202	15622256	15622854	15622928
585	"AT4G32360"	"MFDR"	chr4	+	15622643	15622753	15622382	15622499	15622854	15622928
587	"AT1G60070"	"AT1G60070"	chr1	-	22145048	22145176	22144784	22144889	22145587	22145683
589	"AT5G09890"	"AT5G09890"	chr5	-	3088178	3088262	3087734	3087976	3088394	3088569
590	"AT5G23690"	"AT5G23690"	chr5	+	7988395	7988479	7988222	7988320	7988613	7988750
592	"AT1G61030"	"AT1G61030"	chr1	+	22479236	22479349	22478683	22479023	22479713	22479842
593	"AT1G61030"	"AT1G61030"	chr1	+	22479943	22480037	22479713	22479842	22480129	22480806
594	"AT1G26640"	"AT1G26640"	chr1	-	9208608	9208665	9208484	9208520	9208749	9208811
595	"AT1G17110"	"UBP15"	chr1	-	5847809	5847895	5847556	5847719	5848030	5848119
596	"AT1G07880"	"MPK13"	chr1	-	2435151	2435289	2434437	2435059	2435358	2435488
597	"AT3G55260"	"HEXO1"	chr3	+	20490949	20490998	20490801	20490818	20491595	20491655
598	"AT3G55260"	"HEXO1"	chr3	+	20491285	20491386	20490949	20490998	20491595	20491655
599	"AT5G47520"	"RABA5A"	chr5	-	19278564	19278654	19278026	19278439	19278723	19278791
600	"AT5G47520"	"RABA5A"	chr5	-	19278723	19278791	19278026	19278439	19279570	19279736
601	"AT2G32640"	"AT2G32640"	chr2	-	13848409	13848443	13848224	13848309	13848756	13848885
602	"AT2G32640"	"AT2G32640"	chr2	-	13848608	13848676	13848409	13848443	13848756	13848885
603	"AT2G32640"	"AT2G32640"	chr2	-	13850001	13850189	13849812	13849920	13850272	13850390
604	"AT4G26110"	"NAP1	chr4	+	13235009	13235027	13234714	13234904	13235430	13235879
605	"AT3G29010"	"AT3G29010"	chr3	+	11006931	11007123	11006752	11006762	11007205	11007444
606	"AT5G63310"	"NDPK2"	chr5	-	25373129	25373216	25372828	25372909	25373361	25373418
607	"AT4G38330"	"AT4G38330"	chr4	+	17951751	17951818	17951469	17951585	17952207	17952302
609	"AT3G54620"	"BZIP25"	chr3	-	20218609	20218631	20218483	20218536	20218713	20218789
610	"AT1G67140"	"SWEETIE"	chr1	-	25114888	25114953	25114476	25114581	25115418	25115506
612	"AT3G57050"	"CBL"	chr3	-	21113207	21113319	21113005	21113102	21113407	21113495
616	"AT3G02500"	"AT3G02500"	chr3	+	519623	519668	519363	519556	520046	520349
617	"AT1G53040"	"AT1G53040"	chr1	-	19767107	19767141	19766725	19767016	19767325	19767348
618	"AT5G04070"	"AT5G04070"	chr5	+	1103536	1103612	1103351	1103447	1103818	1103972
621	"AT3G58980"	"AT3G58980"	chr3	-	21795721	21795871	21795358	21795619	21796097	21797006
622	"AT4G21190"	"EMB1417"	chr4	-	11293670	11293764	11293471	11293570	11293927	11294009
623	"AT4G05410"	"YAO"	chr4	-	2743922	2744124	2743610	2743780	2744221	2744446
625	"AT5G54790"	"AT5G54790"	chr5	-	22254415	22254481	22253985	22254302	22255165	22255663
626	"AT4G24400"	"CIPK8"	chr4	+	12620074	12620131	12619794	12619911	12620214	12620289
627	"AT3G23470"	"AT3G23470"	chr3	+	8415558	8415707	8414709	8414739	8415793	8415896
628	"AT3G05030"	"NHX2"	chr3	-	1395558	1395605	1395275	1395470	1395680	1395740
629	"AT3G05030"	"NHX2"	chr3	-	1395680	1395740	1395558	1395605	1395836	1395934
630	"AT2G24200"	"PM25"	chr2	-	10287536	10287597	10287249	10287437	10287688	10287766
631	"AT5G10800"	"AT5G10800"	chr5	-	3417863	3417909	3417509	3417570	3418086	3418220
633	"AT5G24810"	"AT5G24810"	chr5	-	8520723	8520824	8520150	8520319	8521223	8521350
634	"AT5G24810"	"AT5G24810"	chr5	-	8522233	8522404	8521820	8522141	8522571	8522679
635	"AT4G33625"	"AT4G33625"	chr4	-	16153715	16153833	16153264	16153345	16154027	16154068
636	"AT4G33625"	"AT4G33625"	chr4	-	16154144	16154240	16154027	16154068	16154348	16154722
637	"AT2G32000"	"AT2G32000"	chr2	-	13620663	13620752	13620397	13620497	13621014	13621118
638	"AT2G32000"	"AT2G32000"	chr2	-	13620663	13620757	13620397	13620497	13621014	13621118
639	"AT3G14075"	"AT3G14075"	chr3	-	4665738	4665936	4665382	4665655	4666041	4666351
640	"AT5G30510"	"RPS1"	chr5	-	11619788	11619899	11619622	11619709	11619961	11620243
642	"AT4G24460"	"CLT2"	chr4	+	12643593	12643631	12643370	12643516	12643710	12643826
643	"AT3G53520"	"UXS1"	chr3	+	19843104	19843188	19842739	19842819	19843281	19843356
644	"AT2G43930"	"AT2G43930"	chr2	+	18194483	18194545	18194220	18194325	18194630	18194741
645	"AT1G18060"	"AT1G18060"	chr1	-	6212484	6212544	6211872	6212355	6212649	6212832
646	"AT1G70150"	"AT1G70150"	chr1	+	26417347	26417454	26417136	26417250	26417548	26417598
647	"AT3G47000"	"AT3G47000"	chr3	-	17314936	17315041	17314653	17314836	17315123	17315367
649	"AT2G31450"	"NTH1"	chr2	-	13403358	13403422	13403068	13403116	13403772	13403885
650	"AT3G21580"	"ABCI12"	chr3	-	7603130	7603247	7602811	7603048	7603357	7603885
651	"AT3G05155"	"AT3G05155"	chr3	+	1448931	1448994	1448569	1448778	1449096	1449186
652	"AT3G05155"	"AT3G05155"	chr3	+	1449913	1449978	1449720	1449796	1450080	1450173
653	"AT2G35520"	"DAD2"	chr2	+	14921763	14921811	14921491	14921670	14922191	14922279
654	"AT1G19120"	"LSM1A"	chr1	+	6608652	6608768	6608496	6608565	6608871	6608934
655	"AT3G14840"	"LRR-RLK"	chr3	+	4991231	4991272	4991097	4991139	4991380	4991766
656	"AT2G42010"	"PLDBETA1"	chr2	-	17536334	17538035	17535938	17536055	17538262	17538400
658	"AT3G25585"	"AAPT2"	chr3	+	9296093	9296103	9295818	9295992	9296193	9296244
660	"AT1G11730"	"B3GALT1"	chr1	+	3958734	3958798	3958457	3958651	3958904	3958977
661	"AT1G20020"	"LFNR2"	chr1	+	6943790	6943869	6943581	6943715	6943954	6944046
663	"AT1G79020"	"AT1G79020"	chr1	-	29728090	29728141	29727935	29728004	29728325	29728373
664	"AT1G79020"	"AT1G79020"	chr1	-	29729088	29729212	29728917	29728983	29729512	29729615
665	"AT1G23280"	"AT1G23280"	chr1	-	8262385	8262495	8262089	8262208	8262588	8262772
666	"AT2G04540"	"KAS"	chr2	-	1582117	1582178	1581948	1582031	1582317	1582394
667	"AT3G19900"	"AT3G19900"	chr3	-	6923454	6923511	6923060	6923195	6923747	6923882
668	"AT3G10130"	"AT3G10130"	chr3	-	3132595	3132666	3132405	3132507	3132746	3132836
