ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
705	"AT5G58970"	"PUMP2"	chr5	-	23808961	23809643	23808961	23809036	23809538	23809643	705	1,0,4	72,49,82	1,1,3	96,53,78	198	99	1	1.0	0.007,0.0,0.024	0.005,0.009,0.019	-0.001
708	"AT1G29950"	"BHLH144"	chr1	+	10493065	10494598	10493065	10494261	10494338	10494598	708	1,2,5	3,3,1	2,2,6	5,0,15	175	99	0.837236404255	1.0	0.159,0.274,0.739	0.185,1.0,0.185	-0.066
709	"AT2G21940"	"SK1"	chr2	+	9352490	9352733	9352490	9352569	9352668	9352733	709	6,5,10	59,44,58	7,4,4	60,44,59	197	99	0.295587760538	1.0	0.049,0.054,0.08	0.055,0.044,0.033	0.017
710	"AT1G70620"	"AT1G70620"	chr1	+	26630246	26631104	26630246	26630303	26630700	26631104	710	27,32,35	4,0,3	48,34,44	5,2,4	198	99	0.648593031664	1.0	0.771,1.0,0.854	0.828,0.895,0.846	0.019
716	"AT5G15610"	"AT5G15610"	chr5	+	5081489	5081744	5081489	5081587	5081674	5081744	716	11,3,8	214,149,228	10,5,8	235,184,282	185	99	0.74646019307	1.0	0.027,0.011,0.018	0.022,0.014,0.015	0.002
719	"AT1G14270"	"AT1G14270"	chr1	-	4876360	4876767	4876360	4876468	4876669	4876767	719	2,1,0	188,208,270	0,0,0	272,147,355	198	99	1	1.0	0.005,0.002,0.0	0.0,0.0,0.0	0.002
720	"AT1G14270"	"AT1G14270"	chr1	-	4876360	4876767	4876360	4876472	4876669	4876767	720	2,1,0	58,49,77	0,0,0	89,50,94	198	99	1	1.0	0.017,0.01,0.0	0.0,0.0,0.0	0.009
721	"AT1G14270"	"AT1G14270"	chr1	-	4876669	4877248	4876669	4876767	4876940	4877248	721	0,1,0	217,165,264	0,0,0	314,131,357	198	99	1	1.0	0.0,0.003,0.0	0.0,0.0,0.0	0.001
724	"AT4G39270"	"AT4G39270"	chr4	+	18279065	18279848	18279065	18279088	18279162	18279848	724	3,1,3	28,14,42	1,0,4	48,27,39	172	99	0.250446426243	1.0	0.058,0.039,0.039	0.012,0.0,0.056	0.023
727	"AT1G03960"	"B''EPSILON"	chr1	+	1013714	1014543	1013714	1014237	1014333	1014543	727	0,1,0	25,16,33	1,0,0	21,18,14	194	99	1	1.0	0.0,0.031,0.0	0.024,0.0,0.0	0.002
728	"AT3G51260"	"PAD1"	chr3	+	19032581	19033064	19032581	19032636	19032657	19033064	728	163,127,167	2,4,2	124,85,137	1,1,4	119	99	0.806925728011	1.0	0.985,0.964,0.986	0.99,0.986,0.966	-0.002
729	"AT3G51370"	"AT3G51370"	chr3	+	19069956	19070812	19069956	19070366	19070444	19070812	729	1,0,0	288,180,293	0,0,0	315,200,389	176	99	1	1.0	0.002,0.0,0.0	0.0,0.0,0.0	0.001
730	"AT5G22770"	"ALPHA-ADR"	chr5	-	7587900	7588246	7587900	7588123	7588193	7588246	730	1,1,6	0,2,1	2,1,0	1,0,3	168	99	0.0241205261012	0.186407172588	1.0,0.228,0.78	0.541,1.0,0.0	0.156
731	"AT1G49730"	"AT1G49730"	chr1	-	18402529	18403126	18402529	18402892	18403012	18403126	731	3,0,3	0,0,1	2,3,3	1,0,2	198	99	1	1.0	1.0,NA,0.6	0.5,1.0,0.429	0.157
732	"AT1G49730"	"AT1G49730"	chr1	-	18403365	18403627	18403365	18403455	18403559	18403627	732	6,2,6	43,24,35	4,1,5	78,31,51	198	99	0.072717530364	0.435018044052	0.065,0.04,0.079	0.025,0.016,0.047	0.032
733	"AT5G05570"	"AT5G05570"	chr5	+	1660978	1661254	1660978	1661051	1661126	1661254	733	0,0,0	36,25,38	1,0,0	37,17,35	173	99	1	1.0	0.0,0.0,0.0	0.015,0.0,0.0	-0.005
735	"AT4G12690"	"AT4G12690"	chr4	+	7480640	7482150	7480640	7480687	7480788	7482150	735	0,1,0	0,0,0	0,0,0	0,0,1	198	99	1	1.0	NA,1.0,NA	NA,NA,0.0	1.0
739	"AT5G02020"	"SIS"	chr5	-	386660	387192	386660	386721	387040	387192	739	2,1,0	22,23,38	0,0,1	44,22,35	198	99	1	1.0	0.043,0.021,0.0	0.0,0.0,0.014	0.017
740	"AT1G60850"	"ATRPAC42"	chr1	-	22398470	22398773	22398470	22398564	22398677	22398773	740	3,0,3	50,33,54	3,2,8	45,39,66	198	99	0.0885496153315	0.507089883481	0.029,0.0,0.027	0.032,0.025,0.057	-0.019
741	"AT1G05180"	"AXR1"	chr1	-	1498113	1498746	1498113	1498440	1498565	1498746	741	0,0,1	152,104,148	7,0,0	129,94,121	198	99	1	1.0	0.0,0.0,0.003	0.026,0.0,0.0	-0.008
743	"AT3G59320"	"AT3G59320"	chr3	-	21925940	21926305	21925940	21926135	21926247	21926305	743	3,2,9	52,33,51	7,9,6	62,40,60	198	99	0.346177511045	1.0	0.028,0.029,0.081	0.053,0.101,0.048	-0.021
744	"AT3G14350"	"SRF7"	chr3	-	4784036	4784308	4784036	4784106	4784190	4784308	744	37,26,46	0,1,2	35,30,69	0,0,0	182	99	0.304751382799	1.0	1.0,0.934,0.926	1.0,1.0,1.0	-0.047
745	"AT5G61540"	"AT5G61540"	chr5	+	24745717	24746276	24745717	24745782	24745880	24746276	745	6,2,1	0,0,2	2,2,2	13,4,18	196	99	4.24110414423e-05	0.000964548256802	1.0,1.0,0.202	0.072,0.202,0.053	0.625
748	"AT3G22420"	"WNK2"	chr3	+	7947338	7947813	7947338	7947559	7947655	7947813	748	0,1,0	36,47,54	0,0,0	86,48,103	194	99	1	1.0	0.0,0.011,0.0	0.0,0.0,0.0	0.004
750	"AT3G47550"	"AT3G47550"	chr3	+	17524810	17525054	17524810	17524894	17524964	17525054	750	5,2,3	66,54,127	0,0,2	122,52,106	168	99	0.264694313638	1.0	0.043,0.021,0.014	0.0,0.0,0.011	0.022
753	"AT5G65000"	"AT5G65000"	chr5	-	25965368	25965684	25965368	25965443	25965540	25965684	753	0,1,0	80,68,87	1,0,2	76,51,104	195	99	1	1.0	0.0,0.007,0.0	0.007,0.0,0.01	-0.003
754	"AT3G17040"	"HCF107"	chr3	-	5812026	5812678	5812026	5812397	5812499	5812678	754	3,3,5	14,26,23	3,2,4	41,13,42	198	99	0.214159676381	0.968585809087	0.097,0.055,0.098	0.035,0.071,0.045	0.033
755	"AT3G50530"	"CRK5"	chr3	+	18755026	18755495	18755026	18755105	18755198	18755495	755	0,1,1	134,123,187	0,1,0	154,69,223	191	99	1	1.0	0.0,0.004,0.003	0.0,0.007,0.0	0.0
758	"AT1G48500"	"TIFY6A"	chr1	+	17934187	17934662	17934187	17934248	17934327	17934662	758	3,0,3	9,10,16	5,0,5	12,4,12	177	99	0.144627044169	0.742729852636	0.157,0.0,0.095	0.189,0.0,0.189	-0.042
760	"AT4G35410"	"AAP19-2"	chr4	+	16833392	16833626	16833392	16833428	16833539	16833626	760	1,2,0	47,34,60	0,2,3	53,49,78	198	99	1	1.0	0.011,0.029,0.0	0.0,0.02,0.019	0.0
762	"AT1G01020"	"ARV1"	chr1	-	7156	7450	7156	7232	7383	7450	762	40,17,34	55,33,46	22,20,19	33,36,39	198	99	0.403617447443	1.0	0.267,0.205,0.27	0.25,0.217,0.196	0.026
763	"AT5G40700"	"AT5G40700"	chr5	-	16292225	16292436	16292225	16292277	16292364	16292436	763	1,0,1	14,10,20	0,0,1	32,9,32	185	99	1	1.0	0.037,0.0,0.026	0.0,0.0,0.016	0.016
764	"AT1G72970"	"HTH"	chr1	+	27454996	27455565	27454996	27455209	27455290	27455565	764	5,4,11	2,0,1	9,7,9	7,4,8	179	99	0.000937932769881	0.0138258237931	0.58,1.0,0.859	0.416,0.492,0.384	0.382
765	"AT2G37860"	"LCD1"	chr2	+	15858267	15858506	15858267	15858347	15858441	15858506	765	4,3,2	196,155,224	3,1,3	237,162,284	192	99	1	1.0	0.01,0.01,0.005	0.006,0.003,0.005	0.004
767	"AT4G21210"	"RP1"	chr4	+	11307769	11308403	11307769	11308184	11308265	11308403	767	6,6,8	0,0,0	12,11,14	1,0,1	179	99	1	1.0	1.0,1.0,1.0	0.869,1.0,0.886	0.082
769	"AT3G13080"	"ABCC3"	chr3	-	4197028	4197818	4197028	4197538	4197653	4197818	769	0,0,3	289,78,215	0,0,0	56,31,58	198	99	1	1.0	0.0,0.0,0.007	0.0,0.0,0.0	0.002
770	"AT1G54390"	"ING2"	chr1	-	20305038	20305293	20305038	20305171	20305254	20305293	770	3,2,2	104,62,99	3,7,5	107,62,113	181	99	0.0682582407031	0.411617875755	0.016,0.017,0.011	0.015,0.058,0.024	-0.018
771	"AT1G54390"	"ING2"	chr1	-	20306423	20306798	20306423	20306635	20306726	20306798	771	0,0,5	34,41,56	0,0,1	73,38,85	189	99	0.563324990334	1.0	0.0,0.0,0.045	0.0,0.0,0.006	0.013
777	"AT3G22425"	"HISN5A"	chr3	+	7952162	7952409	7952162	7952237	7952346	7952409	777	4,4,3	63,57,81	8,1,1	84,63,97	198	99	0.539477419738	1.0	0.031,0.034,0.018	0.045,0.008,0.005	0.008
778	"AT3G13225"	"AT3G13225"	chr3	-	4261870	4262534	4261870	4261995	4262447	4262534	778	8,11,14	10,7,27	5,0,5	8,3,4	198	99	0.411330528704	1.0	0.286,0.44,0.206	0.238,0.0,0.385	0.103
779	"AT5G64130"	"AT5G64130"	chr5	-	25664981	25665167	25664981	25665029	25665104	25665167	779	17,12,25	689,494,857	28,12,25	859,478,868	173	99	0.601579415793	1.0	0.014,0.014,0.016	0.018,0.014,0.016	-0.001
780	"AT5G64130"	"AT5G64130"	chr5	-	25665104	25665372	25665104	25665167	25665258	25665372	780	10,12,15	631,436,671	12,4,11	769,408,740	189	99	0.930998656292	1.0	0.008,0.014,0.012	0.008,0.005,0.008	0.004
781	"AT1G67580"	"AT1G67580"	chr1	-	25327283	25327826	25327283	25327511	25327623	25327826	781	2,1,4	0,0,2	3,1,4	2,0,2	198	99	0.0272623097876	0.202811201784	1.0,1.0,0.5	0.429,1.0,0.5	0.19
788	"AT5G57565"	"AT5G57565"	chr5	+	23311213	23311564	23311213	23311241	23311383	23311564	788	20,24,29	2,0,0	20,23,23	3,1,4	198	99	0.00156892933524	0.0204732418172	0.833,1.0,1.0	0.769,0.92,0.742	0.134
789	"AT5G57565"	"AT5G57565"	chr5	+	23311213	23311564	23311213	23311285	23311383	23311564	789	8,12,13	0,4,2	7,12,6	7,5,12	196	99	0.00178807357873	0.0225921677567	1.0,0.602,0.767	0.336,0.548,0.202	0.428
790	"AT5G49010"	"SLD5"	chr5	+	19867560	19867878	19867560	19867670	19867805	19867878	790	0,0,0	30,29,29	0,1,0	38,15,37	198	99	1	1.0	0.0,0.0,0.0	0.0,0.032,0.0	-0.011
791	"AT1G28280"	"VQ4"	chr1	-	9886076	9887478	9886076	9886310	9886677	9887478	791	2,0,1	0,0,0	0,1,1	7,14,14	198	99	1	1.0	1.0,NA,1.0	0.0,0.034,0.034	0.977
793	"AT1G61660"	"BHLH112"	chr1	-	22754369	22754674	22754369	22754521	22754620	22754674	793	5,7,15	271,200,383	2,0,5	161,104,188	197	99	0.169268651866	0.816593011426	0.009,0.017,0.019	0.006,0.0,0.013	0.009
794	"AT1G14685"	"BPC2"	chr1	+	5042587	5044294	5042587	5042855	5043076	5044294	794	1,0,2	8,8,8	2,0,0	10,12,13	198	99	0.801912376335	1.0	0.059,0.0,0.111	0.091,0.0,0.0	0.026
796	"AT5G65740"	"AT5G65740"	chr5	-	26302829	26303051	26302829	26302904	26302972	26303051	796	15,7,22	10,7,5	6,3,10	18,9,20	166	99	0.000333535431358	0.00603395916729	0.472,0.374,0.724	0.166,0.166,0.23	0.336
797	"AT5G65740"	"AT5G65740"	chr5	-	26302829	26303471	26302829	26302904	26303332	26303471	797	15,7,18	20,13,18	6,3,6	7,2,12	198	99	0.691874700907	1.0	0.273,0.212,0.333	0.3,0.429,0.2	-0.037
804	"AT1G64355"	"AT1G64355"	chr1	+	23886654	23887212	23886654	23886672	23886787	23887212	804	5,9,4	255,163,273	0,6,6	310,182,387	198	99	0.914019424813	1.0	0.01,0.027,0.007	0.0,0.016,0.008	0.007
805	"AT4G25434"	"NUDT10"	chr4	-	13004531	13004698	13004531	13004566	13004647	13004698	805	13,2,8	22,9,26	6,0,9	15,13,19	179	99	0.432813961681	1.0	0.246,0.109,0.145	0.181,0.0,0.208	0.037
808	"AT3G60510"	"AT3G60510"	chr3	-	22357663	22357898	22357663	22357762	22357837	22357898	808	0,0,3	33,25,36	0,0,0	25,17,38	173	99	1	1.0	0.0,0.0,0.046	0.0,0.0,0.0	0.015
811	"AT3G49430"	"SR34A"	chr3	+	18334457	18334716	18334457	18334538	18334649	18334716	811	32,16,29	636,422,698	35,11,31	376,284,437	198	99	0.0148058891254	0.132996856046	0.025,0.019,0.02	0.044,0.019,0.034	-0.011
814	"AT4G02890"	"UBQ14"	chr4	-	1278529	1279664	1278529	1279311	1279539	1279664	814	31,28,48	31,26,39	41,23,58	35,22,39	198	99	0.546816023367	1.0	0.333,0.35,0.381	0.369,0.343,0.426	-0.025
815	"AT1G03860"	"PHB2"	chr1	-	980777	981160	980777	980894	980986	981160	815	1,0,1	273,221,430	0,0,0	270,147,325	190	99	1	1.0	0.002,0.0,0.001	0.0,0.0,0.0	0.001
818	"AT5G09660"	"PMDH2"	chr5	-	2993809	2994067	2993809	2993904	2993977	2994067	818	244,227,274	3853,3117,4659	327,215,353	4742,3205,5980	171	99	0.997438712871	1.0	0.035,0.04,0.033	0.038,0.037,0.033	0.0
819	"AT2G29680"	"CDC6"	chr2	+	12690749	12691009	12690749	12690856	12690949	12691009	819	0,0,0	19,9,14	1,0,0	9,6,10	191	99	1	1.0	0.0,0.0,0.0	0.054,0.0,0.0	-0.018
820	"AT5G60600"	"ISPG"	chr5	+	24362782	24363071	24362782	24362881	24362966	24363071	820	0,0,3	945,694,1139	0,0,1	1332,832,1632	183	99	1	1.0	0.0,0.0,0.001	0.0,0.0,0.0	0.0
821	"AT4G16950"	"RPP5"	chr4	-	9539511	9540879	9539511	9539649	9539757	9540879	821	4,4,10	1,0,1	5,8,3	2,1,0	198	99	0.615854965752	1.0	0.667,1.0,0.833	0.556,0.8,1.0	0.048
822	"AT3G18210"	"AT3G18210"	chr3	-	6240063	6240605	6240063	6240398	6240495	6240605	822	0,1,2	0,0,0	1,0,3	3,0,8	195	99	1	1.0	NA,1.0,1.0	0.145,NA,0.16	0.848
827	"AT1G79880"	"LA2"	chr1	-	30047899	30048203	30047899	30048049	30048124	30048203	827	7,2,6	14,11,28	4,5,1	25,3,18	173	99	0.729391206806	1.0	0.222,0.094,0.109	0.084,0.488,0.031	-0.059
828	"AT2G17550"	"AT2G17550"	chr2	-	7635480	7637010	7635480	7636830	7636933	7637010	828	1,0,0	5,7,27	3,1,1	35,9,23	198	99	0.326846751719	1.0	0.091,0.0,0.0	0.041,0.053,0.021	-0.008
829	"AT3G13300"	"VCS"	chr3	+	4303873	4304798	4303873	4304100	4304205	4304798	829	6,4,8	23,34,60	4,2,2	50,14,61	198	99	0.0233159856998	0.181956123696	0.115,0.056,0.063	0.038,0.067,0.016	0.038
830	"AT5G18440"	"AT5G18440"	chr5	+	6112849	6113169	6112849	6112926	6113022	6113169	830	1,1,2	7,4,10	1,0,0	23,9,19	194	99	0.0929429473778	0.514305721069	0.068,0.113,0.093	0.022,0.0,0.0	0.084
831	"AT2G23080"	"AT2G23080"	chr2	+	9828942	9829146	9828942	9829006	9829077	9829146	831	4,1,1	85,77,99	2,3,3	103,72,91	169	99	0.75228532962	1.0	0.027,0.008,0.006	0.011,0.024,0.019	-0.004
832	"AT5G02500"	"MED37E"	chr5	-	553744	555796	553744	554441	554831	555796	832	103,95,164	40,34,54	124,81,210	80,43,63	198	99	0.189918967237	0.905242502519	0.563,0.583,0.603	0.437,0.485,0.625	0.067
834	"AT1G14380"	"IQD28"	chr1	-	4918406	4919775	4918406	4919037	4919223	4919775	834	1,2,3	8,10,6	2,2,1	6,6,6	198	99	0.534196659103	1.0	0.059,0.091,0.2	0.143,0.143,0.077	-0.004
835	"AT1G16010"	"MRS2-1"	chr1	-	5497390	5497720	5497390	5497437	5497526	5497720	835	4,3,4	59,41,106	4,0,4	105,39,92	187	99	0.295007809872	1.0	0.035,0.037,0.02	0.02,0.0,0.022	0.017
836	"AT1G18730"	"PNSB4"	chr1	+	6461317	6461910	6461317	6461389	6461843	6461910	836	9,9,10	2,0,0	4,9,8	0,0,5	198	99	0.0742786520128	0.437968940757	0.692,1.0,1.0	1.0,1.0,0.444	0.083
837	"AT5G58600"	"PMR5"	chr5	-	23683790	23684534	23683790	23684280	23684375	23684534	837	0,0,0	45,44,49	0,0,1	38,33,73	193	99	1	1.0	0.0,0.0,0.0	0.0,0.0,0.007	-0.002
838	"AT4G05050"	"UBQ11"	chr4	-	2588003	2588960	2588003	2588401	2588629	2588960	838	43,39,83	3,1,2	64,52,96	2,0,0	198	99	0.0466681826584	0.308698477625	0.878,0.951,0.954	0.941,1.0,1.0	-0.053
840	"AT4G38230"	"CPK26"	chr4	-	17930383	17930958	17930383	17930580	17930650	17930958	840	0,1,0	0,0,1	1,0,0	0,0,3	168	99	1	1.0	NA,1.0,0.0	1.0,NA,0.0	0.0
841	"AT1G68020"	"TPS6"	chr1	+	25497289	25499864	25497289	25499513	25499590	25499864	841	0,1,0	44,19,54	0,0,0	68,32,59	175	99	1	1.0	0.0,0.029,0.0	0.0,0.0,0.0	0.01
842	"AT5G10450"	"GRF6"	chr5	-	3283852	3284782	3283852	3284466	3284665	3284782	842	1,0,5	12,11,29	1,2,4	22,17,21	198	99	0.911149870666	1.0	0.04,0.0,0.079	0.022,0.056,0.087	-0.015
843	"AT5G10450"	"GRF6"	chr5	-	3283852	3284782	3283852	3284472	3284665	3284782	843	0,0,5	1984,1430,2477	0,2,2	2389,1580,2564	198	99	1	1.0	0.0,0.0,0.001	0.0,0.001,0.0	0.0
845	"AT1G70100"	"AT1G70100"	chr1	+	26405396	26405654	26405396	26405496	26405597	26405654	845	11,12,22	53,29,42	15,9,4	66,39,71	198	99	0.00316832680123	0.0360284019111	0.094,0.171,0.208	0.102,0.103,0.027	0.08
846	"AT4G38090"	"AT4G38090"	chr4	-	17883699	17884052	17883699	17883915	17883998	17884052	846	1,0,1	79,49,105	1,0,7	105,78,117	181	99	0.725921848563	1.0	0.007,0.0,0.005	0.005,0.0,0.032	-0.008
847	"AT4G38090"	"AT4G38090"	chr4	-	17883998	17884228	17883998	17884052	17884122	17884228	847	16,8,21	30,32,56	13,14,21	71,39,80	168	99	0.131125123706	0.686681568881	0.239,0.128,0.181	0.097,0.175,0.134	0.047
848	"AT4G38090"	"AT4G38090"	chr4	-	17883998	17884228	17883998	17884052	17884134	17884228	848	17,9,21	6,5,11	15,16,22	14,12,18	180	99	0.0832162309612	0.483504524417	0.609,0.497,0.512	0.371,0.423,0.402	0.141
849	"AT1G63010"	"AT1G63010"	chr1	-	23352323	23352646	23352323	23352398	23352498	23352646	849	3,2,3	10,11,17	1,1,1	28,16,37	198	99	0.00468429985756	0.0517875373141	0.13,0.083,0.081	0.018,0.03,0.013	0.078
851	"AT5G67110"	"ALC"	chr5	-	26785617	26785827	26785617	26785683	26785761	26785827	851	2,1,1	14,4,8	1,1,1	20,14,20	176	99	1	1.0	0.074,0.123,0.066	0.027,0.039,0.027	0.057
852	"AT1G18660"	"AT1G18660"	chr1	+	6425345	6425880	6425345	6425414	6425505	6425880	852	1,2,0	227,192,278	0,0,0	242,161,251	189	99	1	1.0	0.002,0.005,0.0	0.0,0.0,0.0	0.002
855	"AT5G64460"	"AT5G64460"	chr5	-	25774667	25774928	25774667	25774747	25774820	25774928	855	9,6,3	251,207,328	3,5,11	288,151,336	171	99	0.866000480812	1.0	0.02,0.017,0.005	0.006,0.019,0.019	-0.001
858	"AT1G58280"	"AT1G58280"	chr1	-	21621186	21621499	21621186	21621261	21621336	21621499	858	10,5,1	72,66,79	2,5,4	101,83,135	173	99	0.0630988769519	0.386359277336	0.074,0.042,0.007	0.011,0.033,0.017	0.021
859	"AT1G79940"	"ERDJ2A"	chr1	+	30072397	30073332	30072397	30072859	30073138	30073332	859	8,6,10	3,2,3	3,3,7	3,3,4	198	99	0.0922308110707	0.514305721069	0.571,0.6,0.625	0.333,0.333,0.467	0.221
860	"AT4G25650"	"PTC52"	chr4	-	13081905	13082245	13081905	13082090	13082159	13082245	860	2,1,0	255,279,386	0,0,2	458,187,516	167	99	1	1.0	0.005,0.002,0.0	0.0,0.0,0.002	0.002
861	"AT4G21450"	"PVA42"	chr4	+	11427311	11427769	11427311	11427430	11427691	11427769	861	4,3,8	260,217,312	4,3,12	311,194,337	198	99	0.907456995243	1.0	0.008,0.007,0.013	0.006,0.008,0.017	-0.001
862	"AT5G66070"	"ATL27"	chr5	+	26422434	26422743	26422434	26422518	26422590	26422743	862	0,0,0	37,21,39	0,0,2	33,14,42	170	99	1	1.0	0.0,0.0,0.0	0.0,0.0,0.027	-0.009
863	"AT1G07480"	"AT1G07480"	chr1	-	2299089	2299470	2299089	2299275	2299369	2299470	863	0,1,0	63,44,98	0,0,0	93,49,95	192	99	1	1.0	0.0,0.012,0.0	0.0,0.0,0.0	0.004
864	"AT2G29980"	"FAD3"	chr2	-	12782082	12782379	12782082	12782220	12782298	12782379	864	17,12,24	342,272,380	15,4,16	424,246,462	176	99	0.0176652311793	0.148016042302	0.027,0.024,0.034	0.02,0.009,0.019	0.012
865	"AT5G25770"	"AT5G25770"	chr5	-	8971310	8971829	8971310	8971429	8971672	8971829	865	1,1,0	0,0,0	0,0,0	1,0,0	198	99	1	1.0	1.0,1.0,NA	0.0,NA,NA	1.0
867	"AT1G23360"	"MENG"	chr1	-	8296253	8296509	8296253	8296342	8296418	8296509	867	9,8,11	58,54,83	10,2,10	73,56,84	174	99	0.281557137073	1.0	0.081,0.078,0.07	0.072,0.02,0.063	0.025
869	"AT3G14420"	"GLO1"	chr3	+	4821787	4822157	4821787	4821940	4822032	4822157	869	3,5,13	4827,4690,6986	4,1,0	7429,3491,9508	190	99	1	1.0	0.0,0.001,0.001	0.0,0.0,0.0	0.001
871	"AT1G68660"	"AT1G68660"	chr1	-	25777850	25778319	25777850	25778138	25778228	25778319	871	18,18,22	6,9,10	28,19,42	27,11,31	188	99	0.0535054853626	0.340722930789	0.612,0.513,0.537	0.353,0.476,0.416	0.139
872	"AT5G08080"	"SYP132"	chr5	+	2590335	2590611	2590335	2590413	2590530	2590611	872	13,8,14	202,177,254	20,7,14	242,163,261	198	99	0.681235243706	1.0	0.031,0.022,0.027	0.04,0.021,0.026	-0.002
873	"AT1G61640"	"AT1G61640"	chr1	-	22747177	22748835	22747177	22747441	22747526	22748835	873	0,0,0	29,20,33	0,0,1	22,22,24	183	99	1	1.0	0.0,0.0,0.0	0.0,0.0,0.022	-0.007
874	"AT3G06510"	"SFR2"	chr3	+	2018019	2018524	2018019	2018188	2018290	2018524	874	1,1,3	243,228,281	0,0,4	410,212,497	198	99	1	1.0	0.002,0.002,0.005	0.0,0.0,0.004	0.002
875	"AT5G57050"	"ABI2"	chr5	+	23087234	23088232	23087234	23087801	23087921	23088232	875	0,0,1	1,3,0	2,2,0	4,0,3	198	99	0.198109746358	0.927619753535	0.0,0.0,1.0	0.2,1.0,0.0	-0.067
878	"AT2G04039"	"AT2G04039"	chr2	+	1333639	1333983	1333639	1333703	1333777	1333983	878	2,1,4	471,372,438	3,3,8	641,356,650	172	99	1	1.0	0.002,0.002,0.005	0.003,0.005,0.007	-0.002
879	"AT3G02750"	"PPC6-1"	chr3	-	594139	594586	594139	594363	594468	594586	879	0,0,0	131,122,152	1,0,1	187,113,271	198	99	1	1.0	0.0,0.0,0.0	0.003,0.0,0.002	-0.002
880	"AT3G02750"	"PPC6-1"	chr3	-	595202	596129	595202	595605	595695	596129	880	0,0,0	71,58,84	1,0,1	108,62,135	188	99	1	1.0	0.0,0.0,0.0	0.005,0.0,0.004	-0.003
881	"AT5G62720"	"AT5G62720"	chr5	+	25193924	25194683	25193924	25194072	25194576	25194683	881	0,1,0	924,699,1267	2,0,2	1024,508,1020	198	99	1	1.0	0.0,0.001,0.0	0.001,0.0,0.001	-0.0
882	"AT1G01650"	"SPPL4"	chr1	-	236672	237023	236672	236784	236864	237023	882	1,2,1	50,43,62	2,0,0	69,35,62	178	99	1	1.0	0.011,0.025,0.009	0.016,0.0,0.0	0.01
883	"AT2G28290"	"SYD"	chr2	+	12067482	12073083	12067482	12072240	12072333	12073083	883	2,0,0	82,75,84	0,0,2	97,64,103	191	99	1	1.0	0.012,0.0,0.0	0.0,0.0,0.01	0.001
884	"AT2G28290"	"SYD"	chr2	+	12067482	12073083	12067482	12072240	12072375	12073083	884	4,0,0	16,13,19	2,0,6	23,17,27	198	99	0.238879073973	1.0	0.111,0.0,0.0	0.042,0.0,0.1	-0.01
886	"AT2G37760"	"AKR4C8"	chr2	+	15831853	15832102	15831853	15831894	15831970	15832102	886	0,1,0	8,10,17	2,0,0	23,9,29	174	99	1	1.0	0.0,0.054,0.0	0.047,0.0,0.0	0.002
887	"AT2G15890"	"MEE14"	chr2	-	6920368	6921516	6920368	6921386	6921470	6921516	887	210,151,334	4,2,10	299,106,293	10,3,7	182	99	0.489221496604	1.0	0.966,0.976,0.948	0.942,0.951,0.958	0.013
888	"AT1G07705"	"AT1G07705"	chr1	+	2385236	2385708	2385236	2385278	2385569	2385708	888	0,0,2	78,62,84	1,5,0	79,52,74	198	99	0.9158200321	1.0	0.0,0.0,0.012	0.006,0.046,0.0	-0.013
891	"AT3G04130"	"AT3G04130"	chr3	+	1084104	1086385	1084104	1085923	1086006	1086385	891	1,0,0	0,0,0	0,0,0	2,3,1	181	99	1	1.0	1.0,NA,NA	0.0,0.0,0.0	1.0
892	"AT1G22300"	"GRF10"	chr1	-	7879249	7879784	7879249	7879287	7879635	7879784	892	19,8,12	887,644,1187	9,2,7	1214,770,1212	198	99	1	1.0	0.011,0.006,0.005	0.004,0.001,0.003	0.005
893	"AT5G66240"	"AT5G66240"	chr5	+	26466203	26466443	26466203	26466274	26466363	26466443	893	26,26,56	43,30,55	28,20,34	79,43,71	187	99	0.0013529074837	0.0185674889142	0.242,0.315,0.35	0.158,0.198,0.202	0.116
895	"AT1G26440"	"UPS5"	chr1	-	9144994	9145340	9144994	9145195	9145300	9145340	895	12,10,24	1,2,0	19,15,29	5,11,9	198	99	8.18877691549e-05	0.00176169362831	0.857,0.714,1.0	0.655,0.405,0.617	0.298
896	"AT5G64960"	"CDKC-2"	chr5	+	25956005	25956276	25956005	25956087	25956185	25956276	896	12,5,10	102,106,175	11,6,17	162,61,158	196	99	0.383412221497	1.0	0.056,0.023,0.028	0.033,0.047,0.052	-0.008
897	"AT1G10070"	"BCAT2"	chr1	+	3288086	3288320	3288086	3288153	3288237	3288320	897	2,0,0	0,0,0	0,0,0	0,0,1	182	99	1	1.0	1.0,NA,NA	NA,NA,0.0	1.0
898	"AT1G10070"	"BCAT2"	chr1	+	3288237	3288504	3288237	3288320	3288430	3288504	898	0,0,0	4,2,1	0,0,1	1,1,3	198	99	1	1.0	0.0,0.0,0.0	0.0,0.0,0.143	-0.048
899	"AT5G37350"	"AT5G37350"	chr5	+	14793741	14794003	14793741	14793834	14793923	14794003	899	4,2,6	78,48,92	6,1,4	75,42,98	187	99	0.836968943915	1.0	0.026,0.022,0.033	0.041,0.012,0.021	0.002
