ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
1136	"AT2G22490"	"CYCD2-1"	chr2	-	9553802	9554417	9553802	9554414	9554504	9554632
1137	"AT4G30480"	"TPR1"	chr4	+	14898534	14898693	14898579	14898693	14898249	14898376
1138	"AT5G27640"	"TIF3B1"	chr5	-	9783839	9784064	9783839	9783986	9784161	9784399
1139	"AT5G13450"	"ATP5"	chr5	-	4311155	4311399	4311155	4311255	4311556	4311604
1140	"AT3G01540"	"RH14"	chr3	-	212750	213212	212750	213209	213310	213619
1141	"AT5G10480"	"PAS2"	chr5	-	3299768	3299880	3299768	3299873	3299977	3300151
1142	"AT1G02860"	"BAH1"	chr1	+	636977	637262	636983	637262	636827	636886
1143	"AT1G05880"	"ARI12"	chr1	+	1776665	1776770	1776686	1776770	1776356	1776553
1144	"AT1G31910"	"AT1G31910"	chr1	+	11461284	11461825	11461382	11461825	11461059	11461182
1145	"AT3G19780"	"AT3G19780"	chr3	+	6873360	6873461	6873363	6873461	6871919	6873225
1146	"AT5G64520"	"XRCC2"	chr5	+	25788795	25788881	25788813	25788881	25788546	25788716
1147	"AT5G64520"	"XRCC2"	chr5	+	25789647	25789738	25789651	25789738	25789425	25789563
1148	"AT5G59130"	"AT5G59130"	chr5	-	23872666	23872919	23872666	23872907	23873236	23873328
1149	"AT3G26890"	"AT3G26890"	chr3	-	9908834	9909086	9908834	9909083	9909317	9910792
1150	"AT5G50680"	"SAE1B-1"	chr5	+	20619942	20619993	20619948	20619993	20619721	20619838
1151	"AT3G51770"	"ETO1"	chr3	-	19201947	19203998	19201947	19203992	19204089	19204464
1152	"AT1G69580"	"AT1G69580"	chr1	+	26172913	26172986	26172916	26172986	26172734	26172834
1153	"AT4G31390"	"AT4G31390"	chr4	+	15234650	15234791	15234725	15234791	15234401	15234566
1154	"AT1G20696"	"HMGB3"	chr1	+	7180982	7181069	7180989	7181069	7180673	7180754
1155	"AT1G20696"	"HMGB3"	chr1	+	7181156	7181499	7181159	7181499	7180989	7181069
1156	"AT3G04830"	"AT3G04830"	chr3	+	1327197	1327246	1327209	1327246	1326897	1326962
1157	"AT5G19350"	"RBP47B'"	chr5	+	6520189	6520278	6520201	6520278	6519607	6520085
1158	"AT1G12750"	"RBL6"	chr1	-	4347423	4347790	4347423	4347784	4348240	4348328
1159	"AT5G50580"	"SAE1B-1"	chr5	+	20586600	20586651	20586606	20586651	20586379	20586496
1160	"AT1G78780"	"AT1G78780"	chr1	-	29621698	29621997	29621698	29621988	29622077	29622210
1161	"AT4G32560"	"AT4G32560"	chr4	+	15714233	15714347	15714239	15714347	15714019	15714124
1162	"AT2G06005"	"FIP1"	chr2	+	2332986	2333095	2332990	2333095	2332818	2332906
1163	"AT2G06005"	"FIP1"	chr2	+	2334882	2334979	2334921	2334979	2334566	2334622
1164	"AT3G18380"	"SHH2"	chr3	-	6310735	6311271	6310735	6311268	6311406	6311526
1165	"AT2G47900"	"TULP3"	chr2	-	19612023	19612159	19612023	19612156	19612246	19612334
1166	"AT4G00520"	"AT4G00520"	chr4	+	231242	231311	231246	231311	230804	230853
1167	"AT3G52140"	"FMT"	chr3	+	19335904	19336069	19335940	19336069	19335700	19335836
1168	"AT1G76380"	"AT1G76380"	chr1	-	28653383	28653456	28653383	28653453	28653568	28653608
1169	"AT4G36980"	"AT4G36980"	chr4	-	17435517	17435627	17435517	17435624	17435728	17436023
1170	"AT1G52150"	"ATHB-15"	chr1	-	19410582	19410911	19410582	19410908	19410984	19411119
1171	"AT5G11360"	"AT5G11360"	chr5	-	3625569	3626114	3625569	3626087	3626202	3626435
1172	"AT4G38670"	"AT4G38670"	chr4	-	18070375	18071075	18070375	18071072	18071172	18071355
1173	"AT3G52030"	"AT3G52030"	chr3	+	19302864	19303031	19302927	19303031	19302550	19302649
1174	"AT2G25570"	"AT2G25570"	chr2	-	10887321	10887437	10887321	10887378	10887529	10887658
1175	"AT5G57350"	"AHA3"	chr5	-	23236336	23236394	23236336	23236388	23236538	23236572
1176	"AT3G56860"	"UBA2A"	chr3	-	21049348	21049768	21049348	21049754	21050682	21052286
1177	"AT2G14120"	"DRP3B"	chr2	-	5956574	5956667	5956574	5956664	5957298	5957408
1178	"AT2G16790"	"AT2G16790"	chr2	-	7284761	7284810	7284761	7284804	7284882	7284942
1179	"AT1G66660"	"AT1G66660"	chr1	-	24861875	24862745	24861875	24862677	24862975	24863368
1180	"AT1G02145"	"ALG12"	chr1	+	405229	405316	405241	405316	405064	405110
1181	"AT1G03630"	"PORC"	chr1	+	908032	908570	908038	908570	907848	907947
1182	"AT1G20693"	"HMGB2"	chr1	+	7178469	7178820	7178472	7178820	7178289	7178376
1183	"AT1G20693"	"HMGB2"	chr1	+	7178469	7178820	7178475	7178820	7178289	7178376
1184	"AT1G20693"	"HMGB2"	chr1	+	7178472	7178820	7178475	7178820	7178289	7178376
1185	"AT1G54680"	"AT1G54680"	chr1	+	20413318	20413411	20413359	20413411	20413134	20413245
1186	"AT1G54680"	"AT1G54680"	chr1	+	20413943	20414015	20413961	20414015	20413725	20413869
1187	"AT4G14400"	"ACD6"	chr4	+	8296212	8296962	8296225	8296962	8294660	8294743
1188	"AT2G43255"	"AT2G43255"	chr2	-	17980650	17980751	17980650	17980748	17980838	17980904
1189	"AT2G47570"	"AT2G47570"	chr2	-	19516654	19516805	19516654	19516760	19517329	19517361
1190	"AT1G63980"	"AT1G63980"	chr1	+	23741491	23741652	23741497	23741652	23741364	23741401
1191	"AT2G46225"	"ABIL1"	chr2	+	18983402	18983487	18983438	18983487	18983216	18983309
1192	"AT1G28490"	"SYP61"	chr1	+	10016864	10016982	10016868	10016982	10016566	10016680
1193	"AT5G19210"	"RH58"	chr5	+	6461991	6462105	6461995	6462105	6461804	6461898
1194	"AT5G50840"	"AT5G50840"	chr5	+	20686445	20686557	20686448	20686557	20686283	20686351
1195	"AT2G24765"	"ARF3"	chr2	+	10564681	10564812	10564718	10564812	10564457	10564505
1196	"AT4G08590"	"ORTHL"	chr4	-	5464907	5465006	5464907	5465003	5465151	5465675
1197	"AT2G45460"	"AT2G45460"	chr2	-	18738404	18738529	18738404	18738526	18738731	18738791
1198	"AT2G45460"	"AT2G45460"	chr2	-	18739907	18740152	18739907	18740110	18740240	18740327
1199	"AT4G37830"	"COX6A"	chr4	-	17787910	17787953	17787910	17787923	17788197	17788304
1200	"AT4G21215"	"AT4G21215"	chr4	-	11312662	11312777	11312662	11312771	11313274	11313425
1201	"AT3G17680"	"AT3G17680"	chr3	-	6042946	6044162	6042946	6044030	6044218	6044277
1202	"AT4G28030"	"AT4G28030"	chr4	-	13937675	13937926	13937675	13937893	13938000	13938121
1203	"AT4G32850"	"PAPS4"	chr4	+	15854043	15854241	15854164	15854241	15853669	15853753
1204	"AT4G32850"	"PAPS4"	chr4	+	15854317	15854439	15854326	15854439	15854164	15854211
1205	"AT3G09910"	"RABC2B"	chr3	-	3037985	3038152	3037985	3038146	3038399	3038449
1206	"AT1G43170"	"ARP1"	chr1	+	16266975	16267076	16266978	16267076	16266640	16266790
1207	"AT1G43170"	"ARP1"	chr1	+	16266975	16267076	16266981	16267076	16266640	16266790
1208	"AT1G43170"	"ARP1"	chr1	+	16266975	16267076	16266984	16267076	16266640	16266790
1209	"AT1G43170"	"ARP1"	chr1	+	16266975	16267076	16266987	16267076	16266640	16266790
1210	"AT1G43170"	"ARP1"	chr1	+	16266978	16267076	16266981	16267076	16266640	16266790
1211	"AT1G43170"	"ARP1"	chr1	+	16266978	16267076	16266984	16267076	16266640	16266790
1212	"AT1G43170"	"ARP1"	chr1	+	16266978	16267076	16266987	16267076	16266640	16266790
1213	"AT1G43170"	"ARP1"	chr1	+	16266981	16267076	16266984	16267076	16266640	16266790
1214	"AT1G43170"	"ARP1"	chr1	+	16266981	16267076	16266987	16267076	16266640	16266790
1215	"AT1G43170"	"ARP1"	chr1	+	16266984	16267076	16266987	16267076	16266640	16266790
1216	"AT1G11330"	"AT1G11330"	chr1	+	3811978	3812172	3811984	3812172	3811783	3811891
1217	"AT5G55390"	"EDM2"	chr5	-	22453995	22454492	22453995	22454437	22454702	22454802
1218	"AT4G13100"	"AT4G13100"	chr4	-	7636437	7636855	7636437	7636846	7637036	7637529
1219	"AT4G32650"	"KAT3"	chr4	-	15751689	15751836	15751689	15751833	15751933	15752012
1220	"AT5G48600"	"SMC4"	chr5	+	19706896	19706980	19706905	19706980	19706503	19706680
1221	"AT4G31880"	"AT4G31880"	chr4	-	15421248	15422094	15421248	15422091	15422202	15422241
1222	"AT4G10925"	"SKIP8"	chr4	-	6704034	6704376	6704034	6704351	6704463	6704603
1223	"AT3G05420"	"ACBP4"	chr3	+	1563411	1563606	1563414	1563606	1563226	1563298
1224	"AT3G54510"	"AT3G54510"	chr3	+	20180676	20180840	20180696	20180840	20180291	20180631
1225	"AT5G10490"	"MSL2"	chr5	-	3303927	3304104	3303927	3303981	3304532	3304759
1226	"AT5G10490"	"MSL2"	chr5	-	3303927	3304104	3303927	3303981	3304642	3304761
1227	"AT5G61020"	"ECT3"	chr5	-	24558956	24559247	24558956	24559241	24559362	24559436
1228	"AT3G62880"	"OEP164"	chr3	-	23244661	23245017	23244661	23245010	23245101	23245323
1229	"AT1G68940"	"PUB42"	chr1	-	25921452	25921646	25921452	25921568	25922110	25923589
1230	"AT2G20270"	"GRXS12"	chr2	-	8738427	8738583	8738427	8738502	8739146	8739220
1231	"AT5G43910"	"AT5G43910"	chr5	-	17667860	17667968	17667860	17667956	17668073	17668174
1232	"AT5G43910"	"AT5G43910"	chr5	-	17667860	17667987	17667860	17667956	17668073	17668174
1233	"AT5G43910"	"AT5G43910"	chr5	-	17667860	17667987	17667860	17667968	17668073	17668174
1234	"AT4G08320"	"TPR8"	chr4	+	5254612	5255200	5254615	5255200	5254475	5254526
1235	"AT3G49390"	"CID10"	chr3	-	18317229	18317744	18317229	18317725	18317808	18317998
1236	"AT3G24180"	"AT3G24180"	chr3	-	8741066	8741172	8741066	8741167	8741268	8741367
1237	"AT4G30820"	"AT4G30820"	chr4	+	15007072	15007211	15007106	15007211	15006647	15006702
1238	"AT3G21100"	"AT3G21100"	chr3	+	7402073	7402436	7402088	7402436	7401962	7401994
1239	"AT5G41520"	"RPS10B"	chr5	-	16610009	16610289	16610009	16610287	16610418	16610467
1240	"AT3G13190"	"AT3G13190"	chr3	+	4240734	4240840	4240739	4240840	4240404	4240587
1241	"AT1G66610"	"AT1G66610"	chr1	-	24849715	24850412	24849715	24850294	24850717	24851032
1242	"AT3G20280"	"AT3G20280"	chr3	+	7072721	7074641	7072788	7074641	7072183	7072306
1243	"AT2G20180"	"PIF1"	chr2	-	8705646	8706352	8705646	8706315	8706440	8706548
1244	"AT4G14880"	"OASA1"	chr4	-	8520017	8520066	8520017	8520063	8520243	8520521
1245	"AT1G27450"	"APT1"	chr1	+	9532352	9532502	9532400	9532502	9531838	9532201
1246	"AT3G52260"	"AT3G52260"	chr3	-	19383915	19384051	19383915	19384000	19384455	19384525
1247	"AT1G45248"	"AT1G45248"	chr1	-	17163345	17163420	17163345	17163399	17163534	17163683
1248	"AT3G53500"	"RS2Z32"	chr3	-	19835872	19836130	19835872	19835912	19836400	19836514
1249	"AT1G64230"	"UBC28"	chr1	+	23833749	23833861	23833773	23833861	23833550	23833671
1250	"AT1G16070"	"TULP8"	chr1	-	5512076	5512147	5512076	5512144	5512223	5512316
1251	"AT5G51620"	"AT5G51620"	chr5	+	20967694	20967765	20967698	20967765	20967503	20967606
1252	"AT4G28680"	"TYRDC"	chr4	+	14156354	14156524	14156360	14156524	14155843	14156074
1253	"AT5G48330"	"AT5G48330"	chr5	+	19586555	19586775	19586558	19586775	19585935	19586353
1254	"AT5G61560"	"PUB51"	chr5	+	24754328	24754648	24754334	24754648	24754084	24754260
1255	"AT5G51450"	"RIN3"	chr5	+	20896494	20896915	20896548	20896915	20896060	20896279
1256	"AT2G16070"	"PDV2"	chr2	-	6983891	6984916	6983891	6984713	6985074	6985462
1257	"AT1G67300"	"AT1G67300"	chr1	-	25194291	25194380	25194291	25194376	25194473	25194547
1258	"AT4G36690"	"U2AF65A"	chr4	-	17294362	17294603	17294362	17294430	17294703	17294839
1259	"AT2G03390"	"AT2G03390"	chr2	-	1032030	1032381	1032030	1032225	1032512	1032625
1260	"AT2G21370"	"XK-1"	chr2	-	9139445	9139589	9139445	9139585	9139702	9139905
1261	"AT2G45023"	"AT2G45023"	chr2	-	18571094	18571179	18571094	18571165	18571329	18571398
1262	"AT5G45105"	"ZIP8"	chr5	-	18224081	18224231	18224081	18224179	18224358	18224946
1263	"AT4G27050"	"AT4G27050"	chr4	-	13577550	13577660	13577550	13577652	13577905	13578051
1264	"AT1G12900"	"GAPA2"	chr1	-	4393545	4393896	4393545	4393850	4394043	4394148
1265	"AT3G53530"	"NAKR3"	chr3	+	19846422	19846820	19846425	19846820	19845807	19845889
1266	"AT5G08190"	"NF-YB12"	chr5	+	2636942	2637433	2636945	2637433	2636787	2636856
1267	"AT4G26795"	"AT4G26795"	chr4	-	13487754	13488364	13487754	13488192	13488443	13488868
1268	"AT5G48090"	"ELP1"	chr5	+	19484917	19485102	19485051	19485102	19484669	19484756
1269	"AT2G40430"	"AT2G40430"	chr2	-	16880401	16880492	16880401	16880489	16880591	16880643
1270	"AT4G35560"	"AT4G35560"	chr4	+	16884320	16884422	16884323	16884422	16884043	16884241
1271	"AT5G51120"	"PABN1"	chr5	+	20780386	20780454	20780395	20780454	20780014	20780117
1272	"AT1G68910"	"WIT2"	chr1	-	25910007	25910538	25910007	25910492	25911042	25911108
1273	"AT3G02860"	"AT3G02860"	chr3	-	625998	626281	625998	626278	626474	626634
1274	"AT5G06120"	"AT5G06120"	chr5	+	1849714	1849819	1849717	1849819	1849534	1849639
1275	"AT3G06400"	"CHR11"	chr3	+	1945597	1945656	1945600	1945656	1945452	1945507
1276	"AT1G12250"	"AT1G12250"	chr1	+	4159564	4159750	4159569	4159750	4159264	4159450
1277	"AT3G07630"	"ADT2"	chr3	+	2437625	2437965	2437635	2437965	2437470	2437550
1278	"AT3G05830"	"AT3G05830"	chr3	+	1738358	1738664	1738397	1738664	1738185	1738287
1279	"AT3G54750"	"AT3G54750"	chr3	-	20267993	20268129	20267993	20268126	20268195	20268269
1280	"AT4G27040"	"VP22-1"	chr4	-	13574525	13574673	13574525	13574622	13574741	13574852
1281	"AT1G50030"	"TOR"	chr1	-	18527735	18527846	18527735	18527765	18527953	18528022
1282	"AT3G15720"	"AT3G15720"	chr3	-	5326545	5326753	5326545	5326744	5326854	5327013
1283	"AT1G22750"	"AT1G22750"	chr1	+	8052605	8052904	8052614	8052904	8052390	8052480
1284	"AT1G22750"	"AT1G22750"	chr1	+	8052605	8052904	8052662	8052904	8052390	8052480
1285	"AT1G22750"	"AT1G22750"	chr1	+	8052614	8052904	8052662	8052904	8052390	8052480
1286	"AT1G19396"	"AT1G19396"	chr1	+	6711413	6711527	6711419	6711527	6709777	6709958
1287	"AT3G45760"	"AT3G45760"	chr3	-	16803598	16803739	16803598	16803694	16803807	16803992
1288	"AT5G43990"	"SUVR2"	chr5	+	17698443	17698705	17698503	17698705	17697857	17698094
1289	"AT5G43990"	"SUVR2"	chr5	+	17698443	17698705	17698517	17698705	17697857	17698094
1290	"AT5G43990"	"SUVR2"	chr5	+	17698503	17698705	17698517	17698705	17697857	17698094
1291	"AT5G02870"	"RPL4D"	chr5	+	659412	659733	659415	659733	657785	658939
1292	"AT1G31140"	"GOA"	chr1	+	11118964	11119138	11118970	11119138	11118781	11118854
1293	"AT5G20220"	"AT5G20220"	chr5	+	6822179	6822351	6822186	6822351	6821989	6822098
1294	"AT1G07010"	"AT1G07010"	chr1	+	2153491	2153605	2153503	2153605	2153222	2153323
1295	"AT4G22890"	"PGRL1A"	chr4	+	12007781	12007894	12007787	12007894	12006985	12007355
1296	"AT4G22890"	"PGRL1A"	chr4	+	12007781	12007894	12007790	12007894	12006985	12007355
1297	"AT4G22890"	"PGRL1A"	chr4	+	12007787	12007894	12007790	12007894	12006985	12007355
1298	"AT5G59950"	"ALY1"	chr5	+	24141332	24141858	24141337	24141858	24141055	24141234
1299	"AT2G36010"	"E2FA"	chr2	+	15121389	15121448	15121395	15121448	15121239	15121291
1300	"AT2G27700"	"AT2G27700"	chr2	-	11814787	11814901	11814787	11814898	11814987	11815081
1301	"AT1G07780"	"PAI1"	chr1	-	2410119	2410602	2410119	2410577	2410732	2410896
1302	"AT5G37290"	"AT5G37290"	chr5	+	14762883	14762920	14762886	14762920	14762683	14762801
1303	"AT1G14700"	"PAP3"	chr1	+	5059725	5059833	5059731	5059833	5059472	5059629
1304	"AT3G27930"	"AT3G27930"	chr3	-	10371390	10371474	10371390	10371459	10371573	10371627
1305	"AT5G42690"	"AT5G42690"	chr5	-	17117905	17118222	17117905	17118219	17118307	17118423
1306	"AT4G35300"	"MSSP2"	chr4	-	16798992	16799167	16798992	16799101	16799424	16799553
1307	"AT4G35300"	"MSSP2"	chr4	-	16798992	16799167	16798992	16799101	16799455	16799553
1308	"AT4G35300"	"MSSP2"	chr4	-	16798992	16799167	16798992	16799101	16799613	16799777
1309	"AT5G08565"	"AT5G08565"	chr5	+	2776867	2776985	2776923	2776985	2776577	2776633
1310	"AT1G13930"	"AT1G13930"	chr1	+	4762547	4762666	4762628	4762666	4761011	4761711
1311	"AT5G09900"	"RPN5A"	chr5	-	3092144	3092339	3092144	3092335	3092427	3092566
1312	"AT5G45500"	"AT5G45500"	chr5	-	18432457	18434995	18432457	18434986	18435372	18435469
1313	"AT1G12730"	"AT1G12730"	chr1	+	4335437	4335562	4335457	4335562	4335260	4335293
1314	"AT5G15800"	"SEP1"	chr5	-	5151333	5151720	5151333	5151687	5151848	5151997
1315	"AT5G63770"	"DGK2"	chr5	+	25519218	25520405	25519424	25520405	25518640	25518790
1316	"AT5G43370"	"PHT1-2"	chr5	+	17416050	17416474	17416053	17416474	17415771	17415797
1317	"AT1G18700"	"AT1G18700"	chr1	+	6437836	6437913	6437843	6437913	6437590	6437729
1318	"AT1G15120"	"AT1G15120"	chr1	+	5203827	5204193	5203864	5204193	5203682	5203772
1319	"AT1G11360"	"AT1G11360"	chr1	-	3821442	3821795	3821442	3821780	3822017	3823088
1320	"AT1G11360"	"AT1G11360"	chr1	-	3821442	3821795	3821442	3821780	3822146	3823088
1321	"AT1G11360"	"AT1G11360"	chr1	-	3821442	3821795	3821442	3821780	3822163	3823088
1322	"AT3G12080"	"emb2738"	chr3	+	3851667	3851836	3851671	3851836	3851413	3851564
1323	"AT5G14220"	"PPOX2"	chr5	-	4586099	4586173	4586099	4586140	4586539	4586590
1324	"AT2G03480"	"QUL2"	chr2	+	1053270	1053574	1053313	1053574	1053007	1053169
1325	"AT5G20320"	"DCL4"	chr5	-	6867794	6867935	6867794	6867893	6868089	6868200
1326	"AT3G09370"	"MYB3R-3"	chr3	+	2879883	2880059	2879898	2880059	2879365	2879575
1327	"AT3G44510"	"AT3G44510"	chr3	-	16110403	16110627	16110403	16110615	16110986	16111188
1328	"AT4G18375"	"AT4G18375"	chr4	+	10154804	10154901	10154829	10154901	10154682	10154729
1329	"AT2G25730"	"AT2G25730"	chr2	-	10958304	10958481	10958304	10958448	10959052	10959154
1330	"AT2G25730"	"AT2G25730"	chr2	-	10970308	10970518	10970308	10970476	10970613	10970781
1331	"AT5G24320"	"AT5G24320"	chr5	-	8285442	8285548	8285442	8285536	8285610	8285690
1332	"AT1G21610"	"AT1G21610"	chr1	+	7576948	7577035	7576951	7577035	7576751	7576864
1333	"AT5G03500"	"MED7B"	chr5	-	877525	877686	877525	877666	878116	878336
1334	"AT5G62000"	"ARF2"	chr5	+	24914813	24915210	24914816	24915210	24914502	24914720
1335	"AT3G05380"	"ALY2"	chr3	+	1540746	1540845	1540749	1540845	1540549	1540660
1336	"AT3G18430"	"AT3G18430"	chr3	+	6326121	6326249	6326162	6326249	6325914	6326026
1337	"AT5G48000"	"CYP708A2"	chr5	-	19446761	19447008	19446761	19447004	19447705	19447850
1338	"AT1G15280"	"AT1G15280"	chr1	+	5253545	5253751	5253548	5253751	5253287	5253387
1339	"AT4G00420"	"AT4G00420"	chr4	-	181840	181952	181840	181949	182242	182420
1340	"AT3G07110"	"RPL13AA"	chr3	+	2253185	2253528	2253188	2253528	2252844	2252932
1341	"AT5G61140"	"AT5G61140"	chr5	+	24596488	24596590	24596509	24596590	24596195	24596420
1342	"AT5G10780"	"AT5G10780"	chr5	+	3409720	3410070	3409724	3410070	3409524	3409590
1343	"AT1G33700"	"AT1G33700"	chr1	-	12213538	12213590	12213538	12213584	12214108	12214182
1344	"AT2G44890"	"CYP704A1"	chr2	-	18508993	18509332	18508993	18509320	18509414	18509699
1345	"AT2G20815"	"QWRF3"	chr2	+	8961644	8961755	8961647	8961755	8961473	8961563
1346	"AT5G42900"	"COR27"	chr5	-	17198502	17198609	17198502	17198606	17198692	17198978
1347	"AT1G74920"	"ALDH10A8"	chr1	-	28142121	28142264	28142121	28142249	28142464	28142744
1348	"AT5G63670"	"SPT42"	chr5	+	25488992	25489054	25488997	25489054	25488635	25488691
1349	"AT3G13560"	"AT3G13560"	chr3	-	4427217	4427324	4427217	4427313	4427849	4428179
1350	"AT4G13870"	"WEX"	chr4	-	8023318	8023601	8023318	8023592	8023753	8023864
1351	"AT3G57470"	"AT3G57470"	chr3	-	21269732	21269833	21269732	21269825	21269935	21270022
1352	"AT3G57470"	"AT3G57470"	chr3	-	21269732	21269855	21269732	21269825	21269935	21270022
1353	"AT3G57470"	"AT3G57470"	chr3	-	21269732	21269855	21269732	21269833	21269935	21270022
1354	"AT2G37500"	"AT2G37500"	chr2	-	15742218	15742342	15742218	15742338	15742420	15742540
1355	"AT4G35580"	"NTL9"	chr4	-	16888404	16888719	16888404	16888700	16888885	16889005
1356	"AT3G47836"	"AT3G47836"	chr3	-	17650259	17650505	17650259	17650502	17651611	17651765
1357	"AT4G28070"	"AT4G28070"	chr4	+	13947949	13948038	13947976	13948038	13947770	13947861
1358	"AT3G04710"	"TPR10"	chr3	+	1279893	1280034	1279896	1280034	1279648	1279774
1359	"AT3G01060"	"AT3G01060"	chr3	-	16642	17133	16642	17108	17208	17351
1360	"AT3G01060"	"AT3G01060"	chr3	-	17429	17648	17429	17624	17722	17981
1361	"AT3G63180"	"ATTKL"	chr3	-	23337761	23338097	23337761	23338073	23338186	23338253
1362	"AT1G56700"	"AT1G56700"	chr1	+	21256734	21257006	21256785	21257006	21256175	21256395
1363	"AT5G40550"	"AT5G40550"	chr5	+	16242034	16242153	16242043	16242153	16241876	16241956
1364	"AT4G25190"	"QWRF7"	chr4	-	12914601	12914712	12914601	12914709	12914813	12914903
1365	"AT3G54790"	"PUB3"	chr3	-	20284087	20284375	20284087	20284328	20284934	20285126
1366	"AT5G42560"	"HVA22I"	chr5	+	17015562	17015800	17015701	17015800	17014922	17015102
1367	"AT1G27110"	"AT1G27110"	chr1	-	9412819	9413113	9412819	9413109	9413194	9413259
1368	"AT3G06330"	"AT3G06330"	chr3	+	1918487	1918593	1918491	1918593	1918019	1918412
1369	"AT1G67320"	"AT1G67320"	chr1	-	25206643	25206703	25206643	25206688	25206898	25206958
1370	"AT1G67320"	"AT1G67320"	chr1	-	25207809	25207937	25207809	25207829	25208046	25208104
1371	"AT1G30470"	"AT1G30470"	chr1	+	10783763	10783892	10783769	10783892	10783520	10783689
1372	"AT5G02170"	"AT5G02170"	chr5	+	430376	430695	430484	430695	430218	430281
1373	"AT4G36540"	"BEE2"	chr4	+	17244637	17244778	17244643	17244778	17244346	17244553
1374	"AT5G43240"	"AT5G43240"	chr5	-	17354108	17354785	17354108	17354780	17355096	17355122
1375	"AT4G14950"	"KMS1"	chr4	+	8547563	8548054	8547566	8548054	8547246	8547426
1376	"AT3G27610"	"AT3G27610"	chr3	-	10226729	10226829	10226729	10226826	10226928	10227085
1377	"AT5G19400"	"SMG7"	chr5	+	6544361	6544496	6544380	6544496	6542089	6544285
1378	"AT1G67800"	"AT1G67800"	chr1	-	25423000	25423287	25423000	25423279	25423430	25423684
1379	"AT1G58007"	"AT1G58007"	chr1	-	21446834	21447082	21446834	21447072	21447251	21447341
1380	"AT5G47080"	"CKB1"	chr5	-	19125515	19125625	19125515	19125610	19125769	19125988
1381	"AT3G05860"	"AT3G05860"	chr3	-	1751405	1751735	1751405	1751612	1751812	1752355
1382	"AT2G17442"	"AT2G17442"	chr2	-	7574721	7574780	7574721	7574751	7574963	7575027
1383	"AT2G17442"	"AT2G17442"	chr2	-	7574963	7575027	7574963	7575024	7575149	7575173
1384	"AT2G17442"	"AT2G17442"	chr2	-	7575149	7575204	7575149	7575173	7575789	7575932
1385	"AT1G43190"	"PTB3"	chr1	-	16277641	16277723	16277641	16277717	16277794	16277871
1386	"AT3G46450"	"AT3G46450"	chr3	-	17094720	17094902	17094720	17094878	17094971	17095411
1387	"AT1G35580"	"CINV1"	chr1	-	13124442	13124827	13124442	13124815	13125117	13125264
1388	"AT5G14270"	"GTE9"	chr5	+	4607424	4607508	4607427	4607508	4607282	4607349
1389	"AT5G39830"	"DEGP8"	chr5	+	15945001	15945081	15945043	15945081	15944867	15944935
1390	"AT1G19350"	"BZR2"	chr1	+	6688774	6689104	6688825	6689104	6688521	6688644
1391	"AT1G19350"	"BZR2"	chr1	+	6688774	6689104	6688833	6689104	6688521	6688644
1392	"AT1G19350"	"BZR2"	chr1	+	6688825	6689104	6688833	6689104	6688521	6688644
1393	"AT3G60810"	"AT3G60810"	chr3	+	22470799	22470856	22470814	22470856	22470518	22470715
1394	"AT1G23020"	"FRO3"	chr1	-	8152669	8152873	8152669	8152870	8152967	8153070
1395	"AT1G61680"	"TPS14"	chr1	-	22773688	22774073	22773688	22774052	22774162	22774409
1396	"AT1G55250"	"HUB2"	chr1	+	20607967	20608198	20607973	20608198	20607792	20607880
1397	"AT1G55250"	"HUB2"	chr1	+	20610177	20610249	20610181	20610249	20609536	20609697
1398	"AT2G27210"	"BSL3"	chr2	+	11632665	11632845	11632680	11632845	11632192	11632274
1399	"AT4G20310"	"AT4G20310"	chr4	+	10962215	10962385	10962237	10962385	10962020	10962112
1400	"AT4G20310"	"AT4G20310"	chr4	+	10963132	10963432	10963166	10963432	10962624	10963056
1401	"AT3G44350"	"NAC061"	chr3	-	16022835	16023120	16022835	16023081	16023692	16023976
1402	"AT5G19030"	"AT5G19030"	chr5	-	6357770	6357896	6357770	6357877	6358680	6358749
1403	"AT5G65060"	"MAF3"	chr5	+	25990083	25990183	25990116	25990183	25989941	25990003
1404	"AT1G56220"	"AT1G56220"	chr1	+	21044347	21044738	21044356	21044738	21043703	21043889
1405	"AT1G56220"	"AT1G56220"	chr1	+	21044347	21044738	21044356	21044738	21043703	21043893
1406	"AT1G30510"	"RFNR2"	chr1	-	10808058	10808403	10808058	10808400	10808572	10808632
1407	"AT1G09140"	"SR30"	chr1	-	2943168	2943564	2943168	2943226	2944168	2944246
1408	"AT5G48370"	"AT5G48370"	chr5	-	19599220	19599693	19599220	19599690	19599788	19599966
1409	"AT4G24960"	"HVA22D"	chr4	+	12828226	12828688	12828381	12828688	12827936	12828106
1410	"AT2G47850"	"AT2G47850"	chr2	+	19596946	19597234	19597024	19597234	19596751	19596871
1411	"AT4G18330"	"AT4G18330"	chr4	+	10128023	10128734	10128036	10128734	10127721	10127940
1412	"AT1G69230"	"SP1L2"	chr1	-	26026833	26027119	26026833	26027113	26027648	26027708
1413	"AT1G12520"	"CCS"	chr1	-	4268142	4268447	4268142	4268277	4268528	4268555
1414	"AT1G77180"	"SKIP"	chr1	-	28999607	29001840	28999607	29001664	29001963	29002135
